PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection	
19.215	-0.04	         	            	         	            	         	            	         	            	         	            	         	            
19.227	-0.042	         	            	         	            	         	            	         	            	         	            	         	            
19.238	-0.014	         	            	         	            	         	            	         	            	         	            	         	            
19.25	-0.01	         	            	         	            	         	            	         	            	         	            	         	            
19.262	-0.003	         	            	         	            	         	            	         	            	         	            	         	            
19.273	-0.04	         	            	         	            	         	            	         	            	         	            	         	            
19.285	-0.066	         	            	         	            	         	            	         	            	         	            	         	            
19.297	-0.08	         	            	         	            	         	            	         	            	         	            	         	            
19.308	-0.065	         	            	         	            	         	            	         	            	         	            	         	            
19.32	-0.045	         	            	         	            	         	            	         	            	         	            	         	            
19.332	-0.046	         	            	         	            	         	            	         	            	         	            	         	            
19.343	-0.06	         	            	         	            	         	            	         	            	         	            	         	            
19.355	-0.082	         	            	         	            	         	            	         	            	         	            	         	            
19.367	-0.09	         	            	         	            	         	            	         	            	         	            	         	            
19.378	-0.079	         	            	         	            	         	            	         	            	         	            	         	            
19.39	-0.07	         	            	         	            	         	            	         	            	         	            	         	            
19.402	-0.053	         	            	         	            	         	            	         	            	         	            	         	            
19.413	-0.059	         	            	         	            	         	            	         	            	         	            	         	            
19.425	-0.064	         	            	         	            	         	            	         	            	         	            	         	            
19.437	-0.066	         	            	         	            	         	            	         	            	         	            	         	            
19.448	-0.068	         	            	         	            	         	            	         	            	         	            	         	            
19.46	-0.077	         	            	         	            	         	            	         	            	         	            	         	            
19.472	-0.091	         	            	         	            	         	            	         	            	         	            	         	            
19.483	-0.117	         	            	         	            	         	            	         	            	         	            	         	            
19.495	-0.117	         	            	         	            	         	            	         	            	         	            	         	            
19.507	-0.121	         	            	         	            	         	            	         	            	         	            	         	            
19.518	-0.097	         	            	         	            	         	            	         	            	         	            	         	            
19.53	-0.081	         	            	         	            	         	            	         	            	         	            	         	            
19.542	-0.068	         	            	         	            	         	            	         	            	         	            	         	            
19.553	-0.073	         	            	         	            	         	            	         	            	         	            	         	            
19.565	-0.095	         	            	         	            	         	            	         	            	         	            	         	            
19.577	-0.091	         	            	         	            	         	            	         	            	         	            	         	            
19.588	-0.092	         	            	         	            	         	            	         	            	         	            	         	            
19.6	-0.112	         	            	         	            	         	            	         	            	         	            	         	            
19.612	-0.123	         	            	         	            	         	            	         	            	         	            	         	            
19.623	-0.157	         	            	         	            	         	            	         	            	         	            	         	            
19.635	-0.148	         	            	         	            	         	            	         	            	         	            	         	            
19.647	-0.105	         	            	         	            	         	            	         	            	         	            	         	            
19.658	-0.108	         	            	         	            	         	            	         	            	         	            	         	            
19.67	-0.099	         	            	         	            	         	            	         	            	         	            	         	            
19.682	-0.127	         	            	         	            	         	            	         	            	         	            	         	            
19.693	-0.114	         	            	         	            	         	            	         	            	         	            	         	            
19.705	-0.095	         	            	         	            	         	            	         	            	         	            	         	            
19.717	-0.087	         	            	         	            	         	            	         	            	         	            	         	            
19.728	-0.099	         	            	         	            	         	            	         	            	         	            	         	            
19.74	-0.137	         	            	         	            	         	            	         	            	         	            	         	            
19.752	-0.149	         	            	         	            	         	            	         	            	         	            	         	            
19.763	-0.139	         	            	         	            	         	            	         	            	         	            	         	            
19.775	-0.127	         	            	         	            	         	            	         	            	         	            	         	            
19.787	-0.117	         	            	         	            	         	            	         	            	         	            	         	            
19.798	-0.108	         	            	         	            	         	            	         	            	         	            	         	            
19.81	-0.113	         	            	         	            	         	            	         	            	         	            	         	            
19.822	-0.109	         	            	         	            	         	            	         	            	         	            	         	            
19.833	-0.104	         	            	         	            	         	            	         	            	         	            	         	            
19.845	-0.113	         	            	         	            	         	            	         	            	         	            	         	            
19.857	-0.122	         	            	         	            	         	            	         	            	         	            	         	            
19.868	-0.134	         	            	         	            	         	            	         	            	         	            	         	            
19.88	-0.119	         	            	         	            	         	            	         	            	         	            	         	            
19.892	-0.109	         	            	         	            	         	            	         	            	         	            	         	            
19.903	-0.103	         	            	         	            	         	            	         	            	         	            	         	            
19.915	-0.099	         	            	         	            	         	            	         	            	         	            	         	            
19.927	-0.114	         	            	         	            	         	            	         	            	         	            	         	            
19.938	-0.113	         	            	         	            	         	            	         	            	         	            	         	            
19.95	-0.123	         	            	         	            	         	            	         	            	         	            	         	            
19.962	-0.116	         	            	         	            	         	            	         	            	         	            	         	            
19.973	-0.112	         	            	         	            	         	            	         	            	         	            	         	            
19.985	-0.098	         	            	         	            	         	            	         	            	         	            	         	            
19.997	-0.096	         	            	         	            	         	            	         	            	         	            	         	            
20.008	-0.115	         	            	         	            	         	            	         	            	         	            	         	            
20.02	-0.124	         	            	         	            	         	            	         	            	         	            	         	            
20.032	-0.158	         	            	         	            	         	            	         	            	         	            	         	            
20.043	-0.145	         	            	         	            	         	            	         	            	         	            	         	            
20.055	-0.149	         	            	         	            	         	            	         	            	         	            	         	            
20.067	-0.152	         	            	         	            	         	            	         	            	         	            	         	            
20.078	-0.137	         	            	         	            	         	            	         	            	         	            	         	            
20.09	-0.151	         	            	         	            	         	            	         	            	         	            	         	            
20.102	-0.15	         	            	         	            	         	            	         	            	         	            	         	            
20.113	-0.138	         	            	         	            	         	            	         	            	         	            	         	            
20.125	-0.12	         	            	         	            	         	            	         	            	         	            	         	            
20.137	-0.102	         	            	         	            	         	            	         	            	         	            	         	            
20.148	-0.097	         	            	         	            	         	            	         	            	         	            	         	            
20.16	-0.106	         	            	         	            	         	            	         	            	         	            	         	            
20.172	-0.124	         	            	         	            	         	            	         	            	         	            	         	            
20.183	-0.122	         	            	         	            	         	            	         	            	         	            	         	            
20.195	-0.118	         	            	         	            	         	            	         	            	         	            	         	            
20.207	-0.114	         	            	         	            	         	            	         	            	         	            	         	            
20.218	-0.106	         	            	         	            	         	            	         	            	         	            	         	            
20.23	-0.127	         	            	         	            	         	            	         	            	         	            	         	            
20.242	-0.138	         	            	         	            	         	            	         	            	         	            	         	            
20.253	-0.149	         	            	         	            	         	            	         	            	         	            	         	            
20.265	-0.15	         	            	         	            	         	            	         	            	         	            	         	            
20.277	-0.129	         	            	         	            	         	            	         	            	         	            	         	            
20.288	-0.135	         	            	         	            	         	            	         	            	         	            	         	            
20.3	-0.122	         	            	         	            	         	            	         	            	         	            	         	            
20.312	-0.091	         	            	         	            	         	            	         	            	         	            	         	            
20.323	-0.086	         	            	         	            	         	            	         	            	         	            	         	            
20.335	-0.091	         	            	         	            	         	            	         	            	         	            	         	            
20.347	-0.114	         	            	         	            	         	            	         	            	         	            	         	            
20.358	-0.14	         	            	         	            	         	            	         	            	         	            	         	            
20.37	-0.147	         	            	         	            	         	            	         	            	         	            	         	            
20.382	-0.142	         	            	         	            	         	            	         	            	         	            	         	            
20.393	-0.147	         	            	         	            	         	            	         	            	         	            	         	            
20.405	-0.138	         	            	         	            	         	            	         	            	         	            	         	            
20.417	-0.137	         	            	         	            	         	            	         	            	         	            	         	            
20.428	-0.129	         	            	         	            	         	            	         	            	         	            	         	            
20.44	-0.111	         	            	         	            	         	            	         	            	         	            	         	            
20.452	-0.13	         	            	         	            	         	            	         	            	         	            	         	            
20.463	-0.136	         	            	         	            	         	            	         	            	         	            	         	            
20.475	-0.157	         	            	         	            	         	            	         	            	         	            	         	            
20.487	-0.177	         	            	         	            	         	            	         	            	         	            	         	            
20.498	-0.167	         	            	         	            	         	            	         	            	         	            	         	            
20.51	-0.168	         	            	         	            	         	            	         	            	         	            	         	            
20.522	-0.175	         	            	         	            	         	            	         	            	         	            	         	            
20.533	-0.17	         	            	         	            	         	            	         	            	         	            	         	            
20.545	-0.183	         	            	         	            	         	            	         	            	         	            	         	            
20.557	-0.186	         	            	         	            	         	            	         	            	         	            	         	            
20.568	-0.186	         	            	         	            	         	            	         	            	         	            	         	            
20.58	-0.208	         	            	         	            	         	            	         	            	         	            	         	            
20.592	-0.222	         	            	         	            	         	            	         	            	         	            	         	            
20.603	-0.215	         	            	         	            	         	            	         	            	         	            	         	            
20.615	-0.199	         	            	         	            	         	            	         	            	         	            	         	            
20.627	-0.177	         	            	         	            	         	            	         	            	         	            	         	            
20.638	-0.169	         	            	         	            	         	            	         	            	         	            	         	            
20.65	-0.174	         	            	         	            	         	            	         	            	         	            	         	            
20.662	-0.166	         	            	         	            	         	            	         	            	         	            	         	            
20.673	-0.16	         	            	         	            	         	            	         	            	         	            	         	            
20.685	-0.143	         	            	         	            	         	            	         	            	         	            	         	            
20.697	-0.133	         	            	         	            	         	            	         	            	         	            	         	            
20.708	-0.115	         	            	         	            	         	            	         	            	         	            	         	            
20.72	-0.122	         	            	         	            	         	            	         	            	         	            	         	            
20.732	-0.155	         	            	         	            	         	            	         	            	         	            	         	            
20.743	-0.176	         	            	         	            	         	            	         	            	         	            	         	            
20.755	-0.198	         	            	         	            	         	            	         	            	         	            	         	            
20.767	-0.183	         	            	         	            	         	            	         	            	         	            	         	            
20.778	-0.154	         	            	         	            	         	            	         	            	         	            	         	            
20.79	-0.127	         	            	         	            	         	            	         	            	         	            	         	            
20.802	-0.114	         	            	         	            	         	            	         	            	         	            	         	            
20.813	-0.123	         	            	         	            	         	            	         	            	         	            	         	            
20.825	-0.128	         	            	         	            	         	            	         	            	         	            	         	            
20.837	-0.133	         	            	         	            	         	            	         	            	         	            	         	            
20.848	-0.122	         	            	         	            	         	            	         	            	         	            	         	            
20.86	-0.121	         	            	         	            	         	            	         	            	         	            	         	            
20.872	-0.142	         	            	         	            	         	            	         	            	         	            	         	            
20.883	-0.14	         	            	         	            	         	            	         	            	         	            	         	            
20.895	-0.129	         	            	         	            	         	            	         	            	         	            	         	            
20.907	-0.122	         	            	         	            	         	            	         	            	         	            	         	            
20.918	-0.111	         	            	         	            	         	            	         	            	         	            	         	            
20.93	-0.142	         	            	         	            	         	            	         	            	         	            	         	            
20.942	-0.17	         	            	         	            	         	            	         	            	         	            	         	            
20.953	-0.171	         	            	         	            	         	            	         	            	         	            	         	            
20.965	-0.182	         	            	         	            	         	            	         	            	         	            	         	            
20.977	-0.165	         	            	         	            	         	            	         	            	         	            	         	            
20.988	-0.139	         	            	         	            	         	            	         	            	         	            	         	            
21	-0.145	         	            	         	            	         	            	         	            	         	            	         	            
21.012	-0.139	         	            	         	            	         	            	         	            	         	            	         	            
21.023	-0.13	         	            	         	            	         	            	         	            	         	            	         	            
21.035	-0.115	         	            	         	            	         	            	         	            	         	            	         	            
21.047	-0.105	         	            	         	            	         	            	         	            	         	            	         	            
21.058	-0.114	         	            	         	            	         	            	         	            	         	            	         	            
21.07	-0.133	         	            	         	            	         	            	         	            	         	            	         	            
21.082	-0.141	         	            	         	            	         	            	         	            	         	            	         	            
21.093	-0.137	         	            	         	            	         	            	         	            	         	            	         	            
21.105	-0.156	         	            	         	            	         	            	         	            	         	            	         	            
21.117	-0.172	         	            	         	            	         	            	         	            	         	            	         	            
21.128	-0.174	         	            	         	            	         	            	         	            	         	            	         	            
21.14	-0.183	         	            	         	            	         	            	         	            	         	            	         	            
21.152	-0.159	         	            	         	            	         	            	         	            	         	            	         	            
21.163	-0.148	         	            	         	            	         	            	         	            	         	            	         	            
21.175	-0.166	         	            	         	            	         	            	         	            	         	            	         	            
21.187	-0.166	         	            	         	            	         	            	         	            	         	            	         	            
21.198	-0.184	         	            	         	            	         	            	         	            	         	            	         	            
21.21	-0.187	         	            	         	            	         	            	         	            	         	            	         	            
21.222	-0.188	         	            	         	            	         	            	         	            	         	            	         	            
21.233	-0.195	         	            	         	            	         	            	         	            	         	            	         	            
21.245	-0.17	         	            	         	            	         	            	         	            	         	            	         	            
21.257	-0.165	         	            	         	            	         	            	         	            	         	            	         	            
21.268	-0.168	         	            	         	            	         	            	         	            	         	            	         	            
21.28	-0.182	         	            	         	            	         	            	         	            	         	            	         	            
21.292	-0.217	         	            	         	            	         	            	         	            	         	            	         	            
21.303	-0.215	         	            	         	            	         	            	         	            	         	            	         	            
21.315	-0.209	         	            	         	            	         	            	         	            	         	            	         	            
21.327	-0.186	         	            	         	            	         	            	         	            	         	            	         	            
21.338	-0.165	         	            	         	            	         	            	         	            	         	            	         	            
21.35	-0.16	         	            	         	            	         	            	         	            	         	            	         	            
21.362	-0.135	         	            	         	            	         	            	         	            	         	            	         	            
21.373	-0.144	         	            	         	            	         	            	         	            	         	            	         	            
21.385	-0.153	         	            	         	            	         	            	         	            	         	            	         	            
21.397	-0.179	         	            	         	            	         	            	         	            	         	            	         	            
21.408	-0.192	         	            	         	            	         	            	         	            	         	            	         	            
21.42	-0.198	         	            	         	            	         	            	         	            	         	            	         	            
21.432	-0.192	         	            	         	            	         	            	         	            	         	            	         	            
21.443	-0.183	         	            	         	            	         	            	         	            	         	            	         	            
21.455	-0.178	         	            	         	            	         	            	         	            	         	            	         	            
21.467	-0.179	         	            	         	            	         	            	         	            	         	            	         	            
21.478	-0.186	         	            	         	            	         	            	         	            	         	            	         	            
21.49	-0.208	         	            	         	            	         	            	         	            	         	            	         	            
21.502	-0.198	         	            	         	            	         	            	         	            	         	            	         	            
21.513	-0.202	         	            	         	            	         	            	         	            	         	            	         	            
21.525	-0.2	         	            	         	            	         	            	         	            	         	            	         	            
21.537	-0.215	         	            	         	            	         	            	         	            	         	            	         	            
21.548	-0.202	         	            	         	            	         	            	         	            	         	            	         	            
21.56	-0.195	         	            	         	            	         	            	         	            	         	            	         	            
21.572	-0.191	         	            	         	            	         	            	         	            	         	            	         	            
21.583	-0.175	         	            	         	            	         	            	         	            	         	            	         	            
21.595	-0.189	         	            	         	            	         	            	         	            	         	            	         	            
21.607	-0.179	         	            	         	            	         	            	         	            	         	            	         	            
21.618	-0.166	         	            	         	            	         	            	         	            	         	            	         	            
21.63	-0.169	         	            	         	            	         	            	         	            	         	            	         	            
21.642	-0.158	         	            	         	            	         	            	         	            	         	            	         	            
21.653	-0.16	         	            	         	            	         	            	         	            	         	            	         	            
21.665	-0.182	         	            	         	            	         	            	         	            	         	            	         	            
21.677	-0.207	         	            	         	            	         	            	         	            	         	            	         	            
21.688	-0.232	         	            	         	            	         	            	         	            	         	            	         	            
21.7	-0.241	         	            	         	            	         	            	         	            	         	            	         	            
21.712	-0.246	         	            	         	            	         	            	         	            	         	            	         	            
21.723	-0.251	         	            	         	            	         	            	         	            	         	            	         	            
21.735	-0.249	         	            	         	            	         	            	         	            	         	            	         	            
21.747	-0.241	         	            	         	            	         	            	         	            	         	            	         	            
21.758	-0.216	         	            	         	            	         	            	         	            	         	            	         	            
21.77	-0.198	         	            	         	            	         	            	         	            	         	            	         	            
21.782	-0.19	         	            	         	            	         	            	         	            	         	            	         	            
21.793	-0.183	         	            	         	            	         	            	         	            	         	            	         	            
21.805	-0.176	         	            	         	            	         	            	         	            	         	            	         	            
21.817	-0.172	         	            	         	            	         	            	         	            	         	            	         	            
21.828	-0.191	         	            	         	            	         	            	         	            	         	            	         	            
21.84	-0.19	         	            	         	            	         	            	         	            	         	            	         	            
21.852	-0.211	         	            	         	            	         	            	         	            	         	            	         	            
21.863	-0.222	         	            	         	            	         	            	         	            	         	            	         	            
21.875	-0.212	         	            	         	            	         	            	         	            	         	            	         	            
21.887	-0.215	         	            	         	            	         	            	         	            	         	            	         	            
21.898	-0.18	         	            	         	            	         	            	         	            	         	            	         	            
21.91	-0.154	         	            	         	            	         	            	         	            	         	            	         	            
21.922	-0.128	         	            	         	            	         	            	         	            	         	            	         	            
21.933	-0.123	         	            	         	            	         	            	         	            	         	            	         	            
21.945	-0.135	         	            	         	            	         	            	         	            	         	            	         	            
21.957	-0.178	         	            	         	            	         	            	         	            	         	            	         	            
21.968	-0.214	         	            	         	            	         	            	         	            	         	            	         	            
21.98	-0.264	         	            	         	            	         	            	         	            	         	            	         	            
21.992	-0.254	         	            	         	            	         	            	         	            	         	            	         	            
22.003	-0.247	         	            	         	            	         	            	         	            	         	            	         	            
22.015	-0.202	         	            	         	            	         	            	         	            	         	            	         	            
22.027	-0.185	         	            	         	            	         	            	         	            	         	            	         	            
22.038	-0.194	         	            	         	            	         	            	         	            	         	            	         	            
22.05	-0.189	         	            	         	            	         	            	         	            	         	            	         	            
22.062	-0.207	         	            	         	            	         	            	         	            	         	            	         	            
22.073	-0.217	         	            	         	            	         	            	         	            	         	            	         	            
22.085	-0.213	         	            	         	            	         	            	         	            	         	            	         	            
22.097	-0.227	         	            	         	            	         	            	         	            	         	            	         	            
22.108	-0.218	         	            	         	            	         	            	         	            	         	            	         	            
22.12	-0.205	         	            	         	            	         	            	         	            	         	            	         	            
22.132	-0.214	         	            	         	            	         	            	         	            	         	            	         	            
22.143	-0.214	         	            	         	            	         	            	         	            	         	            	         	            
22.155	-0.234	         	            	         	            	         	            	         	            	         	            	         	            
22.167	-0.24	         	            	         	            	         	            	         	            	         	            	         	            
22.178	-0.245	         	            	         	            	         	            	         	            	         	            	         	            
22.19	-0.258	         	            	         	            	         	            	         	            	         	            	         	            
22.202	-0.252	         	            	         	            	         	            	         	            	         	            	         	            
22.213	-0.254	         	            	         	            	         	            	         	            	         	            	         	            
22.225	-0.23	         	            	         	            	         	            	         	            	         	            	         	            
22.237	-0.206	         	            	         	            	         	            	         	            	         	            	         	            
22.248	-0.193	         	            	         	            	         	            	         	            	         	            	         	            
22.26	-0.19	         	            	         	            	         	            	         	            	         	            	         	            
22.272	-0.19	         	            	         	            	         	            	         	            	         	            	         	            
22.283	-0.199	         	            	         	            	         	            	         	            	         	            	         	            
22.295	-0.193	         	            	         	            	         	            	         	            	         	            	         	            
22.307	-0.2	         	            	         	            	         	            	         	            	         	            	         	            
22.318	-0.2	         	            	         	            	         	            	         	            	         	            	         	            
22.33	-0.206	         	            	         	            	         	            	         	            	         	            	         	            
22.342	-0.207	         	            	         	            	         	            	         	            	         	            	         	            
22.353	-0.201	         	            	         	            	         	            	         	            	         	            	         	            
22.365	-0.183	         	            	         	            	         	            	         	            	         	            	         	            
22.377	-0.165	         	            	         	            	         	            	         	            	         	            	         	            
22.388	-0.154	         	            	         	            	         	            	         	            	         	            	         	            
22.4	-0.164	         	            	         	            	         	            	         	            	         	            	         	            
22.412	-0.18	         	            	         	            	         	            	         	            	         	            	         	            
22.423	-0.198	         	            	         	            	         	            	         	            	         	            	         	            
22.435	-0.175	         	            	         	            	         	            	         	            	         	            	         	            
22.447	-0.157	         	            	         	            	         	            	         	            	         	            	         	            
22.458	-0.17	         	            	         	            	         	            	         	            	         	            	         	            
22.47	-0.175	         	            	         	            	         	            	         	            	         	            	         	            
22.482	-0.202	         	            	         	            	         	            	         	            	         	            	         	            
22.493	-0.187	         	            	         	            	         	            	         	            	         	            	         	            
22.505	-0.17	         	            	         	            	         	            	         	            	         	            	         	            
22.517	-0.185	         	            	         	            	         	            	         	            	         	            	         	            
22.528	-0.205	         	            	         	            	         	            	         	            	         	            	         	            
22.54	-0.218	         	            	         	            	         	            	         	            	         	            	         	            
22.552	-0.216	         	            	         	            	         	            	         	            	         	            	         	            
22.563	-0.221	         	            	         	            	         	            	         	            	         	            	         	            
22.575	-0.231	         	            	         	            	         	            	         	            	         	            	         	            
22.587	-0.245	         	            	         	            	         	            	         	            	         	            	         	            
22.598	-0.235	         	            	         	            	         	            	         	            	         	            	         	            
22.61	-0.211	         	            	         	            	         	            	         	            	         	            	         	            
22.622	-0.177	         	            	         	            	         	            	         	            	         	            	         	            
22.633	-0.174	         	            	         	            	         	            	         	            	         	            	         	            
22.645	-0.169	         	            	         	            	         	            	         	            	         	            	         	            
