PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection	
Pulse Inj 141cmhr TF21JUN2016A003:PulseInjection_UV1_280nm		Pulse Inj 141cmhr TF21JUN2016A003:PulseInjection_Cond		Pulse Inj 141cmhr TF21JUN2016A003:PulseInjection_pH		Pulse Inj 141cmhr TF21JUN2016A003:PulseInjection_Pressure		Pulse Inj 141cmhr TF21JUN2016A003:PulseInjection_Flow		Pulse Inj 141cmhr TF21JUN2016A003:PulseInjection_Inject		Pulse Inj 141cmhr TF21JUN2016A003:PulseInjection_Logbook	
min	 mAU	min	 mS/cm	min	 	min	 MPa	min	 ml/min	min	(Injections)	min	(Set Marks)
14.18	-0.123	         	            	         	            	         	            	         	            	         	            	         	            
14.187	-0.122	         	            	         	            	         	            	         	            	         	            	         	            
14.193	-0.116	         	            	         	            	         	            	         	            	         	            	         	            
14.2	-0.102	         	            	         	            	         	            	         	            	         	            	         	            
14.207	-0.093	         	            	         	            	         	            	         	            	         	            	         	            
14.213	-0.093	         	            	         	            	         	            	         	            	         	            	         	            
14.22	-0.097	         	            	         	            	         	            	         	            	         	            	         	            
14.227	-0.093	         	            	         	            	         	            	         	            	         	            	         	            
14.233	-0.092	         	            	         	            	         	            	         	            	         	            	         	            
14.24	-0.102	         	            	         	            	         	            	         	            	         	            	         	            
14.247	-0.114	         	            	         	            	         	            	         	            	         	            	         	            
14.253	-0.124	         	            	         	            	         	            	         	            	         	            	         	            
14.26	-0.136	         	            	         	            	         	            	         	            	         	            	         	            
14.267	-0.157	         	            	         	            	         	            	         	            	         	            	         	            
14.273	-0.18	         	            	         	            	         	            	         	            	         	            	         	            
14.28	-0.184	         	            	         	            	         	            	         	            	         	            	         	            
14.287	-0.182	         	            	         	            	         	            	         	            	         	            	         	            
14.293	-0.185	         	            	         	            	         	            	         	            	         	            	         	            
14.3	-0.179	         	            	         	            	         	            	         	            	         	            	         	            
14.307	-0.164	         	            	         	            	         	            	         	            	         	            	         	            
14.313	-0.146	         	            	         	            	         	            	         	            	         	            	         	            
14.32	-0.153	         	            	         	            	         	            	         	            	         	            	         	            
14.327	-0.171	         	            	         	            	         	            	         	            	         	            	         	            
14.333	-0.177	         	            	         	            	         	            	         	            	         	            	         	            
14.34	-0.182	         	            	         	            	         	            	         	            	         	            	         	            
14.347	-0.196	         	            	         	            	         	            	         	            	         	            	         	            
14.353	-0.213	         	            	         	            	         	            	         	            	         	            	         	            
14.36	-0.206	         	            	         	            	         	            	         	            	         	            	         	            
14.367	-0.195	         	            	         	            	         	            	         	            	         	            	         	            
14.373	-0.201	         	            	         	            	         	            	         	            	         	            	         	            
14.38	-0.202	         	            	         	            	         	            	         	            	         	            	         	            
14.387	-0.205	         	            	         	            	         	            	         	            	         	            	         	            
14.393	-0.205	         	            	         	            	         	            	         	            	         	            	         	            
14.4	-0.199	         	            	         	            	         	            	         	            	         	            	         	            
14.407	-0.191	         	            	         	            	         	            	         	            	         	            	         	            
14.413	-0.182	         	            	         	            	         	            	         	            	         	            	         	            
14.42	-0.17	         	            	         	            	         	            	         	            	         	            	         	            
14.427	-0.149	         	            	         	            	         	            	         	            	         	            	         	            
14.433	-0.13	         	            	         	            	         	            	         	            	         	            	         	            
14.44	-0.117	         	            	         	            	         	            	         	            	         	            	         	            
14.447	-0.119	         	            	         	            	         	            	         	            	         	            	         	            
14.453	-0.126	         	            	         	            	         	            	         	            	         	            	         	            
14.46	-0.128	         	            	         	            	         	            	         	            	         	            	         	            
14.467	-0.135	         	            	         	            	         	            	         	            	         	            	         	            
14.473	-0.134	         	            	         	            	         	            	         	            	         	            	         	            
14.48	-0.129	         	            	         	            	         	            	         	            	         	            	         	            
14.487	-0.13	         	            	         	            	         	            	         	            	         	            	         	            
14.493	-0.126	         	            	         	            	         	            	         	            	         	            	         	            
14.5	-0.137	         	            	         	            	         	            	         	            	         	            	         	            
14.507	-0.156	         	            	         	            	         	            	         	            	         	            	         	            
14.513	-0.182	         	            	         	            	         	            	         	            	         	            	         	            
14.52	-0.195	         	            	         	            	         	            	         	            	         	            	         	            
14.527	-0.195	         	            	         	            	         	            	         	            	         	            	         	            
14.533	-0.192	         	            	         	            	         	            	         	            	         	            	         	            
14.54	-0.176	         	            	         	            	         	            	         	            	         	            	         	            
14.547	-0.164	         	            	         	            	         	            	         	            	         	            	         	            
14.553	-0.144	         	            	         	            	         	            	         	            	         	            	         	            
14.56	-0.127	         	            	         	            	         	            	         	            	         	            	         	            
14.567	-0.126	         	            	         	            	         	            	         	            	         	            	         	            
14.573	-0.123	         	            	         	            	         	            	         	            	         	            	         	            
14.58	-0.129	         	            	         	            	         	            	         	            	         	            	         	            
14.587	-0.134	         	            	         	            	         	            	         	            	         	            	         	            
14.593	-0.134	         	            	         	            	         	            	         	            	         	            	         	            
14.6	-0.14	         	            	         	            	         	            	         	            	         	            	         	            
14.607	-0.153	         	            	         	            	         	            	         	            	         	            	         	            
14.613	-0.162	         	            	         	            	         	            	         	            	         	            	         	            
14.62	-0.158	         	            	         	            	         	            	         	            	         	            	         	            
14.627	-0.144	         	            	         	            	         	            	         	            	         	            	         	            
14.633	-0.129	         	            	         	            	         	            	         	            	         	            	         	            
14.64	-0.129	         	            	         	            	         	            	         	            	         	            	         	            
14.647	-0.128	         	            	         	            	         	            	         	            	         	            	         	            
14.653	-0.119	         	            	         	            	         	            	         	            	         	            	         	            
14.66	-0.128	         	            	         	            	         	            	         	            	         	            	         	            
14.667	-0.138	         	            	         	            	         	            	         	            	         	            	         	            
14.673	-0.154	         	            	         	            	         	            	         	            	         	            	         	            
14.68	-0.158	         	            	         	            	         	            	         	            	         	            	         	            
14.687	-0.151	         	            	         	            	         	            	         	            	         	            	         	            
14.693	-0.147	         	            	         	            	         	            	         	            	         	            	         	            
14.7	-0.152	         	            	         	            	         	            	         	            	         	            	         	            
14.707	-0.152	         	            	         	            	         	            	         	            	         	            	         	            
14.713	-0.152	         	            	         	            	         	            	         	            	         	            	         	            
14.72	-0.162	         	            	         	            	         	            	         	            	         	            	         	            
14.727	-0.17	         	            	         	            	         	            	         	            	         	            	         	            
14.733	-0.176	         	            	         	            	         	            	         	            	         	            	         	            
14.74	-0.168	         	            	         	            	         	            	         	            	         	            	         	            
14.747	-0.16	         	            	         	            	         	            	         	            	         	            	         	            
14.753	-0.154	         	            	         	            	         	            	         	            	         	            	         	            
14.76	-0.142	         	            	         	            	         	            	         	            	         	            	         	            
14.767	-0.129	         	            	         	            	         	            	         	            	         	            	         	            
14.773	-0.128	         	            	         	            	         	            	         	            	         	            	         	            
14.78	-0.14	         	            	         	            	         	            	         	            	         	            	         	            
14.787	-0.14	         	            	         	            	         	            	         	            	         	            	         	            
14.793	-0.133	         	            	         	            	         	            	         	            	         	            	         	            
14.8	-0.135	         	            	         	            	         	            	         	            	         	            	         	            
14.807	-0.138	         	            	         	            	         	            	         	            	         	            	         	            
14.813	-0.136	         	            	         	            	         	            	         	            	         	            	         	            
14.82	-0.124	         	            	         	            	         	            	         	            	         	            	         	            
14.827	-0.121	         	            	         	            	         	            	         	            	         	            	         	            
14.833	-0.137	         	            	         	            	         	            	         	            	         	            	         	            
14.84	-0.147	         	            	         	            	         	            	         	            	         	            	         	            
14.847	-0.155	         	            	         	            	         	            	         	            	         	            	         	            
14.853	-0.159	         	            	         	            	         	            	         	            	         	            	         	            
14.86	-0.161	         	            	         	            	         	            	         	            	         	            	         	            
14.867	-0.172	         	            	         	            	         	            	         	            	         	            	         	            
14.873	-0.175	         	            	         	            	         	            	         	            	         	            	         	            
14.88	-0.152	         	            	         	            	         	            	         	            	         	            	         	            
14.887	-0.129	         	            	         	            	         	            	         	            	         	            	         	            
14.893	-0.119	         	            	         	            	         	            	         	            	         	            	         	            
14.9	-0.115	         	            	         	            	         	            	         	            	         	            	         	            
14.907	-0.12	         	            	         	            	         	            	         	            	         	            	         	            
14.913	-0.119	         	            	         	            	         	            	         	            	         	            	         	            
14.92	-0.116	         	            	         	            	         	            	         	            	         	            	         	            
14.927	-0.137	         	            	         	            	         	            	         	            	         	            	         	            
14.933	-0.153	         	            	         	            	         	            	         	            	         	            	         	            
14.94	-0.162	         	            	         	            	         	            	         	            	         	            	         	            
14.947	-0.16	         	            	         	            	         	            	         	            	         	            	         	            
14.953	-0.148	         	            	         	            	         	            	         	            	         	            	         	            
14.96	-0.141	         	            	         	            	         	            	         	            	         	            	         	            
14.967	-0.136	         	            	         	            	         	            	         	            	         	            	         	            
14.973	-0.127	         	            	         	            	         	            	         	            	         	            	         	            
14.98	-0.123	         	            	         	            	         	            	         	            	         	            	         	            
14.987	-0.117	         	            	         	            	         	            	         	            	         	            	         	            
14.993	-0.112	         	            	         	            	         	            	         	            	         	            	         	            
15	-0.116	         	            	         	            	         	            	         	            	         	            	         	            
15.007	-0.123	         	            	         	            	         	            	         	            	         	            	         	            
15.013	-0.138	         	            	         	            	         	            	         	            	         	            	         	            
15.02	-0.145	         	            	         	            	         	            	         	            	         	            	         	            
15.027	-0.145	         	            	         	            	         	            	         	            	         	            	         	            
15.033	-0.154	         	            	         	            	         	            	         	            	         	            	         	            
15.04	-0.164	         	            	         	            	         	            	         	            	         	            	         	            
15.047	-0.169	         	            	         	            	         	            	         	            	         	            	         	            
15.053	-0.172	         	            	         	            	         	            	         	            	         	            	         	            
15.06	-0.162	         	            	         	            	         	            	         	            	         	            	         	            
15.067	-0.155	         	            	         	            	         	            	         	            	         	            	         	            
15.073	-0.157	         	            	         	            	         	            	         	            	         	            	         	            
15.08	-0.159	         	            	         	            	         	            	         	            	         	            	         	            
15.087	-0.152	         	            	         	            	         	            	         	            	         	            	         	            
15.093	-0.145	         	            	         	            	         	            	         	            	         	            	         	            
15.1	-0.137	         	            	         	            	         	            	         	            	         	            	         	            
15.107	-0.143	         	            	         	            	         	            	         	            	         	            	         	            
15.113	-0.147	         	            	         	            	         	            	         	            	         	            	         	            
15.12	-0.143	         	            	         	            	         	            	         	            	         	            	         	            
15.127	-0.138	         	            	         	            	         	            	         	            	         	            	         	            
15.133	-0.143	         	            	         	            	         	            	         	            	         	            	         	            
15.14	-0.154	         	            	         	            	         	            	         	            	         	            	         	            
15.147	-0.173	         	            	         	            	         	            	         	            	         	            	         	            
15.153	-0.181	         	            	         	            	         	            	         	            	         	            	         	            
15.16	-0.183	         	            	         	            	         	            	         	            	         	            	         	            
15.167	-0.187	         	            	         	            	         	            	         	            	         	            	         	            
15.173	-0.182	         	            	         	            	         	            	         	            	         	            	         	            
15.18	-0.191	         	            	         	            	         	            	         	            	         	            	         	            
15.187	-0.194	         	            	         	            	         	            	         	            	         	            	         	            
15.193	-0.183	         	            	         	            	         	            	         	            	         	            	         	            
15.2	-0.186	         	            	         	            	         	            	         	            	         	            	         	            
15.207	-0.188	         	            	         	            	         	            	         	            	         	            	         	            
15.213	-0.195	         	            	         	            	         	            	         	            	         	            	         	            
15.22	-0.198	         	            	         	            	         	            	         	            	         	            	         	            
15.227	-0.191	         	            	         	            	         	            	         	            	         	            	         	            
15.233	-0.193	         	            	         	            	         	            	         	            	         	            	         	            
15.24	-0.199	         	            	         	            	         	            	         	            	         	            	         	            
15.247	-0.205	         	            	         	            	         	            	         	            	         	            	         	            
15.253	-0.213	         	            	         	            	         	            	         	            	         	            	         	            
15.26	-0.221	         	            	         	            	         	            	         	            	         	            	         	            
15.267	-0.215	         	            	         	            	         	            	         	            	         	            	         	            
15.273	-0.214	         	            	         	            	         	            	         	            	         	            	         	            
15.28	-0.217	         	            	         	            	         	            	         	            	         	            	         	            
15.287	-0.214	         	            	         	            	         	            	         	            	         	            	         	            
15.293	-0.205	         	            	         	            	         	            	         	            	         	            	         	            
15.3	-0.206	         	            	         	            	         	            	         	            	         	            	         	            
15.307	-0.214	         	            	         	            	         	            	         	            	         	            	         	            
15.313	-0.214	         	            	         	            	         	            	         	            	         	            	         	            
15.32	-0.209	         	            	         	            	         	            	         	            	         	            	         	            
15.327	-0.211	         	            	         	            	         	            	         	            	         	            	         	            
15.333	-0.222	         	            	         	            	         	            	         	            	         	            	         	            
15.34	-0.229	         	            	         	            	         	            	         	            	         	            	         	            
15.347	-0.222	         	            	         	            	         	            	         	            	         	            	         	            
15.353	-0.215	         	            	         	            	         	            	         	            	         	            	         	            
15.36	-0.223	         	            	         	            	         	            	         	            	         	            	         	            
15.367	-0.228	         	            	         	            	         	            	         	            	         	            	         	            
15.373	-0.237	         	            	         	            	         	            	         	            	         	            	         	            
15.38	-0.245	         	            	         	            	         	            	         	            	         	            	         	            
15.387	-0.245	         	            	         	            	         	            	         	            	         	            	         	            
15.393	-0.252	         	            	         	            	         	            	         	            	         	            	         	            
15.4	-0.26	         	            	         	            	         	            	         	            	         	            	         	            
15.407	-0.261	         	            	         	            	         	            	         	            	         	            	         	            
15.413	-0.261	         	            	         	            	         	            	         	            	         	            	         	            
15.42	-0.244	         	            	         	            	         	            	         	            	         	            	         	            
15.427	-0.233	         	            	         	            	         	            	         	            	         	            	         	            
15.433	-0.229	         	            	         	            	         	            	         	            	         	            	         	            
15.44	-0.22	         	            	         	            	         	            	         	            	         	            	         	            
15.447	-0.209	         	            	         	            	         	            	         	            	         	            	         	            
15.453	-0.196	         	            	         	            	         	            	         	            	         	            	         	            
15.46	-0.19	         	            	         	            	         	            	         	            	         	            	         	            
15.467	-0.195	         	            	         	            	         	            	         	            	         	            	         	            
15.473	-0.197	         	            	         	            	         	            	         	            	         	            	         	            
15.48	-0.194	         	            	         	            	         	            	         	            	         	            	         	            
15.487	-0.186	         	            	         	            	         	            	         	            	         	            	         	            
15.493	-0.177	         	            	         	            	         	            	         	            	         	            	         	            
15.5	-0.173	         	            	         	            	         	            	         	            	         	            	         	            
15.507	-0.181	         	            	         	            	         	            	         	            	         	            	         	            
15.513	-0.189	         	            	         	            	         	            	         	            	         	            	         	            
15.52	-0.206	         	            	         	            	         	            	         	            	         	            	         	            
15.527	-0.214	         	            	         	            	         	            	         	            	         	            	         	            
15.533	-0.214	         	            	         	            	         	            	         	            	         	            	         	            
15.54	-0.221	         	            	         	            	         	            	         	            	         	            	         	            
15.547	-0.218	         	            	         	            	         	            	         	            	         	            	         	            
15.553	-0.212	         	            	         	            	         	            	         	            	         	            	         	            
15.56	-0.202	         	            	         	            	         	            	         	            	         	            	         	            
15.567	-0.193	         	            	         	            	         	            	         	            	         	            	         	            
15.573	-0.206	         	            	         	            	         	            	         	            	         	            	         	            
15.58	-0.213	         	            	         	            	         	            	         	            	         	            	         	            
15.587	-0.208	         	            	         	            	         	            	         	            	         	            	         	            
15.593	-0.199	         	            	         	            	         	            	         	            	         	            	         	            
15.6	-0.195	         	            	         	            	         	            	         	            	         	            	         	            
15.607	-0.19	         	            	         	            	         	            	         	            	         	            	         	            
15.613	-0.17	         	            	         	            	         	            	         	            	         	            	         	            
15.62	-0.16	         	            	         	            	         	            	         	            	         	            	         	            
15.627	-0.17	         	            	         	            	         	            	         	            	         	            	         	            
15.633	-0.191	         	            	         	            	         	            	         	            	         	            	         	            
15.64	-0.196	         	            	         	            	         	            	         	            	         	            	         	            
15.647	-0.199	         	            	         	            	         	            	         	            	         	            	         	            
15.653	-0.21	         	            	         	            	         	            	         	            	         	            	         	            
15.66	-0.227	         	            	         	            	         	            	         	            	         	            	         	            
15.667	-0.22	         	            	         	            	         	            	         	            	         	            	         	            
15.673	-0.207	         	            	         	            	         	            	         	            	         	            	         	            
15.68	-0.212	         	            	         	            	         	            	         	            	         	            	         	            
15.687	-0.215	         	            	         	            	         	            	         	            	         	            	         	            
15.693	-0.223	         	            	         	            	         	            	         	            	         	            	         	            
15.7	-0.235	         	            	         	            	         	            	         	            	         	            	         	            
15.707	-0.238	         	            	         	            	         	            	         	            	         	            	         	            
15.713	-0.235	         	            	         	            	         	            	         	            	         	            	         	            
15.72	-0.23	         	            	         	            	         	            	         	            	         	            	         	            
15.727	-0.224	         	            	         	            	         	            	         	            	         	            	         	            
15.733	-0.221	         	            	         	            	         	            	         	            	         	            	         	            
15.74	-0.216	         	            	         	            	         	            	         	            	         	            	         	            
15.747	-0.217	         	            	         	            	         	            	         	            	         	            	         	            
15.753	-0.233	         	            	         	            	         	            	         	            	         	            	         	            
15.76	-0.245	         	            	         	            	         	            	         	            	         	            	         	            
15.767	-0.257	         	            	         	            	         	            	         	            	         	            	         	            
15.773	-0.265	         	            	         	            	         	            	         	            	         	            	         	            
15.78	-0.267	         	            	         	            	         	            	         	            	         	            	         	            
15.787	-0.259	         	            	         	            	         	            	         	            	         	            	         	            
15.793	-0.248	         	            	         	            	         	            	         	            	         	            	         	            
15.8	-0.243	         	            	         	            	         	            	         	            	         	            	         	            
15.807	-0.229	         	            	         	            	         	            	         	            	         	            	         	            
15.813	-0.223	         	            	         	            	         	            	         	            	         	            	         	            
15.82	-0.219	         	            	         	            	         	            	         	            	         	            	         	            
15.827	-0.215	         	            	         	            	         	            	         	            	         	            	         	            
15.833	-0.213	         	            	         	            	         	            	         	            	         	            	         	            
15.84	-0.211	         	            	         	            	         	            	         	            	         	            	         	            
15.847	-0.211	         	            	         	            	         	            	         	            	         	            	         	            
15.853	-0.206	         	            	         	            	         	            	         	            	         	            	         	            
15.86	-0.202	         	            	         	            	         	            	         	            	         	            	         	            
15.867	-0.205	         	            	         	            	         	            	         	            	         	            	         	            
15.873	-0.213	         	            	         	            	         	            	         	            	         	            	         	            
15.88	-0.222	         	            	         	            	         	            	         	            	         	            	         	            
15.887	-0.229	         	            	         	            	         	            	         	            	         	            	         	            
15.893	-0.237	         	            	         	            	         	            	         	            	         	            	         	            
15.9	-0.237	         	            	         	            	         	            	         	            	         	            	         	            
15.907	-0.229	         	            	         	            	         	            	         	            	         	            	         	            
15.913	-0.24	         	            	         	            	         	            	         	            	         	            	         	            
15.92	-0.244	         	            	         	            	         	            	         	            	         	            	         	            
15.927	-0.239	         	            	         	            	         	            	         	            	         	            	         	            
15.933	-0.241	         	            	         	            	         	            	         	            	         	            	         	            
15.94	-0.25	         	            	         	            	         	            	         	            	         	            	         	            
15.947	-0.262	         	            	         	            	         	            	         	            	         	            	         	            
15.953	-0.26	         	            	         	            	         	            	         	            	         	            	         	            
15.96	-0.245	         	            	         	            	         	            	         	            	         	            	         	            
15.967	-0.238	         	            	         	            	         	            	         	            	         	            	         	            
15.973	-0.234	         	            	         	            	         	            	         	            	         	            	         	            
15.98	-0.227	         	            	         	            	         	            	         	            	         	            	         	            
15.987	-0.216	         	            	         	            	         	            	         	            	         	            	         	            
15.993	-0.211	         	            	         	            	         	            	         	            	         	            	         	            
16	-0.209	         	            	         	            	         	            	         	            	         	            	         	            
16.007	-0.212	         	            	         	            	         	            	         	            	         	            	         	            
16.013	-0.216	         	            	         	            	         	            	         	            	         	            	         	            
16.02	-0.222	         	            	         	            	         	            	         	            	         	            	         	            
16.027	-0.228	         	            	         	            	         	            	         	            	         	            	         	            
16.033	-0.229	         	            	         	            	         	            	         	            	         	            	         	            
16.04	-0.231	         	            	         	            	         	            	         	            	         	            	         	            
16.047	-0.236	         	            	         	            	         	            	         	            	         	            	         	            
16.053	-0.235	         	            	         	            	         	            	         	            	         	            	         	            
16.06	-0.227	         	            	         	            	         	            	         	            	         	            	         	            
16.067	-0.22	         	            	         	            	         	            	         	            	         	            	         	            
16.073	-0.216	         	            	         	            	         	            	         	            	         	            	         	            
16.08	-0.219	         	            	         	            	         	            	         	            	         	            	         	            
16.087	-0.218	         	            	         	            	         	            	         	            	         	            	         	            
16.093	-0.229	         	            	         	            	         	            	         	            	         	            	         	            
16.1	-0.245	         	            	         	            	         	            	         	            	         	            	         	            
16.107	-0.244	         	            	         	            	         	            	         	            	         	            	         	            
16.113	-0.245	         	            	         	            	         	            	         	            	         	            	         	            
16.12	-0.246	         	            	         	            	         	            	         	            	         	            	         	            
16.127	-0.24	         	            	         	            	         	            	         	            	         	            	         	            
16.133	-0.221	         	            	         	            	         	            	         	            	         	            	         	            
16.14	-0.196	         	            	         	            	         	            	         	            	         	            	         	            
16.147	-0.188	         	            	         	            	         	            	         	            	         	            	         	            
