PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection	
10.035	0.118	         	            	         	            	         	            	         	            	         	            	         	            
10.04	0.115	         	            	         	            	         	            	         	            	         	            	         	            
10.045	0.107	         	            	         	            	         	            	         	            	         	            	         	            
10.05	0.103	         	            	         	            	         	            	         	            	         	            	         	            
10.055	0.104	         	            	         	            	         	            	         	            	         	            	         	            
10.06	0.107	         	            	         	            	         	            	         	            	         	            	         	            
10.065	0.108	         	            	         	            	         	            	         	            	         	            	         	            
10.07	0.102	         	            	         	            	         	            	         	            	         	            	         	            
10.075	0.084	         	            	         	            	         	            	         	            	         	            	         	            
10.08	0.071	         	            	         	            	         	            	         	            	         	            	         	            
10.085	0.073	         	            	         	            	         	            	         	            	         	            	         	            
10.09	0.079	         	            	         	            	         	            	         	            	         	            	         	            
10.095	0.083	         	            	         	            	         	            	         	            	         	            	         	            
10.1	0.081	         	            	         	            	         	            	         	            	         	            	         	            
10.105	0.08	         	            	         	            	         	            	         	            	         	            	         	            
10.11	0.078	         	            	         	            	         	            	         	            	         	            	         	            
10.115	0.083	         	            	         	            	         	            	         	            	         	            	         	            
10.12	0.094	         	            	         	            	         	            	         	            	         	            	         	            
10.125	0.101	         	            	         	            	         	            	         	            	         	            	         	            
10.13	0.092	         	            	         	            	         	            	         	            	         	            	         	            
10.135	0.083	         	            	         	            	         	            	         	            	         	            	         	            
10.14	0.077	         	            	         	            	         	            	         	            	         	            	         	            
10.145	0.077	         	            	         	            	         	            	         	            	         	            	         	            
10.15	0.077	         	            	         	            	         	            	         	            	         	            	         	            
10.155	0.081	         	            	         	            	         	            	         	            	         	            	         	            
10.16	0.089	         	            	         	            	         	            	         	            	         	            	         	            
10.165	0.094	         	            	         	            	         	            	         	            	         	            	         	            
10.17	0.091	         	            	         	            	         	            	         	            	         	            	         	            
10.175	0.084	         	            	         	            	         	            	         	            	         	            	         	            
10.18	0.076	         	            	         	            	         	            	         	            	         	            	         	            
10.185	0.066	         	            	         	            	         	            	         	            	         	            	         	            
10.19	0.054	         	            	         	            	         	            	         	            	         	            	         	            
10.195	0.046	         	            	         	            	         	            	         	            	         	            	         	            
10.2	0.038	         	            	         	            	         	            	         	            	         	            	         	            
10.205	0.029	         	            	         	            	         	            	         	            	         	            	         	            
10.21	0.025	         	            	         	            	         	            	         	            	         	            	         	            
10.215	0.028	         	            	         	            	         	            	         	            	         	            	         	            
10.22	0.034	         	            	         	            	         	            	         	            	         	            	         	            
10.225	0.042	         	            	         	            	         	            	         	            	         	            	         	            
10.23	0.05	         	            	         	            	         	            	         	            	         	            	         	            
10.235	0.058	         	            	         	            	         	            	         	            	         	            	         	            
10.24	0.059	         	            	         	            	         	            	         	            	         	            	         	            
10.245	0.053	         	            	         	            	         	            	         	            	         	            	         	            
10.25	0.047	         	            	         	            	         	            	         	            	         	            	         	            
10.255	0.042	         	            	         	            	         	            	         	            	         	            	         	            
10.26	0.035	         	            	         	            	         	            	         	            	         	            	         	            
10.265	0.03	         	            	         	            	         	            	         	            	         	            	         	            
10.27	0.027	         	            	         	            	         	            	         	            	         	            	         	            
10.275	0.024	         	            	         	            	         	            	         	            	         	            	         	            
10.28	0.022	         	            	         	            	         	            	         	            	         	            	         	            
10.285	0.025	         	            	         	            	         	            	         	            	         	            	         	            
10.29	0.032	         	            	         	            	         	            	         	            	         	            	         	            
10.295	0.039	         	            	         	            	         	            	         	            	         	            	         	            
10.3	0.047	         	            	         	            	         	            	         	            	         	            	         	            
10.305	0.051	         	            	         	            	         	            	         	            	         	            	         	            
10.31	0.051	         	            	         	            	         	            	         	            	         	            	         	            
10.315	0.039	         	            	         	            	         	            	         	            	         	            	         	            
10.32	0.029	         	            	         	            	         	            	         	            	         	            	         	            
10.325	0.023	         	            	         	            	         	            	         	            	         	            	         	            
10.33	0.019	         	            	         	            	         	            	         	            	         	            	         	            
10.335	0.013	         	            	         	            	         	            	         	            	         	            	         	            
10.34	0.01	         	            	         	            	         	            	         	            	         	            	         	            
10.345	0.009	         	            	         	            	         	            	         	            	         	            	         	            
10.35	0.008	         	            	         	            	         	            	         	            	         	            	         	            
10.355	0.014	         	            	         	            	         	            	         	            	         	            	         	            
10.36	0.022	         	            	         	            	         	            	         	            	         	            	         	            
10.365	0.023	         	            	         	            	         	            	         	            	         	            	         	            
10.37	0.016	         	            	         	            	         	            	         	            	         	            	         	            
10.375	0.014	         	            	         	            	         	            	         	            	         	            	         	            
10.38	0.01	         	            	         	            	         	            	         	            	         	            	         	            
10.385	0.001	         	            	         	            	         	            	         	            	         	            	         	            
10.39	-0.009	         	            	         	            	         	            	         	            	         	            	         	            
10.395	-0.023	         	            	         	            	         	            	         	            	         	            	         	            
10.4	-0.029	         	            	         	            	         	            	         	            	         	            	         	            
10.405	-0.028	         	            	         	            	         	            	         	            	         	            	         	            
10.41	-0.02	         	            	         	            	         	            	         	            	         	            	         	            
10.415	-0.013	         	            	         	            	         	            	         	            	         	            	         	            
10.42	-0.008	         	            	         	            	         	            	         	            	         	            	         	            
10.425	-0.004	         	            	         	            	         	            	         	            	         	            	         	            
10.43	0.007	         	            	         	            	         	            	         	            	         	            	         	            
10.435	0.021	         	            	         	            	         	            	         	            	         	            	         	            
10.44	0.031	         	            	         	            	         	            	         	            	         	            	         	            
10.445	0.035	         	            	         	            	         	            	         	            	         	            	         	            
10.45	0.032	         	            	         	            	         	            	         	            	         	            	         	            
10.455	0.029	         	            	         	            	         	            	         	            	         	            	         	            
10.46	0.031	         	            	         	            	         	            	         	            	         	            	         	            
10.465	0.033	         	            	         	            	         	            	         	            	         	            	         	            
10.47	0.033	         	            	         	            	         	            	         	            	         	            	         	            
10.475	0.034	         	            	         	            	         	            	         	            	         	            	         	            
10.48	0.031	         	            	         	            	         	            	         	            	         	            	         	            
10.485	0.03	         	            	         	            	         	            	         	            	         	            	         	            
10.49	0.036	         	            	         	            	         	            	         	            	         	            	         	            
10.495	0.045	         	            	         	            	         	            	         	            	         	            	         	            
10.5	0.049	         	            	         	            	         	            	         	            	         	            	         	            
10.505	0.047	         	            	         	            	         	            	         	            	         	            	         	            
10.51	0.041	         	            	         	            	         	            	         	            	         	            	         	            
10.515	0.038	         	            	         	            	         	            	         	            	         	            	         	            
10.52	0.039	         	            	         	            	         	            	         	            	         	            	         	            
10.525	0.038	         	            	         	            	         	            	         	            	         	            	         	            
10.53	0.032	         	            	         	            	         	            	         	            	         	            	         	            
10.535	0.026	         	            	         	            	         	            	         	            	         	            	         	            
10.54	0.018	         	            	         	            	         	            	         	            	         	            	         	            
10.545	0.015	         	            	         	            	         	            	         	            	         	            	         	            
10.55	0.016	         	            	         	            	         	            	         	            	         	            	         	            
10.555	0.015	         	            	         	            	         	            	         	            	         	            	         	            
10.56	0.013	         	            	         	            	         	            	         	            	         	            	         	            
10.565	0.008	         	            	         	            	         	            	         	            	         	            	         	            
10.57	0	         	            	         	            	         	            	         	            	         	            	         	            
10.575	0	         	            	         	            	         	            	         	            	         	            	         	            
10.58	-0.009	         	            	         	            	         	            	         	            	         	            	         	            
10.585	-0.024	         	            	         	            	         	            	         	            	         	            	         	            
10.59	-0.026	         	            	         	            	         	            	         	            	         	            	         	            
10.595	-0.022	         	            	         	            	         	            	         	            	         	            	         	            
10.6	-0.016	         	            	         	            	         	            	         	            	         	            	         	            
10.605	-0.01	         	            	         	            	         	            	         	            	         	            	         	            
10.61	0	         	            	         	            	         	            	         	            	         	            	         	            
10.615	0	         	            	         	            	         	            	         	            	         	            	         	            
10.62	0.005	         	            	         	            	         	            	         	            	         	            	         	            
10.625	0.018	         	            	         	            	         	            	         	            	         	            	         	            
10.63	0.028	         	            	         	            	         	            	         	            	         	            	         	            
10.635	0.03	         	            	         	            	         	            	         	            	         	            	         	            
10.64	0.023	         	            	         	            	         	            	         	            	         	            	         	            
10.645	0.015	         	            	         	            	         	            	         	            	         	            	         	            
10.65	0.006	         	            	         	            	         	            	         	            	         	            	         	            
10.655	0	         	            	         	            	         	            	         	            	         	            	         	            
10.66	0.004	         	            	         	            	         	            	         	            	         	            	         	            
10.665	0.009	         	            	         	            	         	            	         	            	         	            	         	            
10.67	0.008	         	            	         	            	         	            	         	            	         	            	         	            
10.675	0.004	         	            	         	            	         	            	         	            	         	            	         	            
10.68	0.002	         	            	         	            	         	            	         	            	         	            	         	            
10.685	0	         	            	         	            	         	            	         	            	         	            	         	            
10.69	-0.004	         	            	         	            	         	            	         	            	         	            	         	            
10.695	-0.004	         	            	         	            	         	            	         	            	         	            	         	            
10.7	-0.005	         	            	         	            	         	            	         	            	         	            	         	            
10.705	-0.013	         	            	         	            	         	            	         	            	         	            	         	            
10.71	-0.023	         	            	         	            	         	            	         	            	         	            	         	            
10.715	-0.033	         	            	         	            	         	            	         	            	         	            	         	            
10.72	-0.035	         	            	         	            	         	            	         	            	         	            	         	            
10.725	-0.029	         	            	         	            	         	            	         	            	         	            	         	            
10.73	-0.019	         	            	         	            	         	            	         	            	         	            	         	            
10.735	-0.014	         	            	         	            	         	            	         	            	         	            	         	            
10.74	-0.008	         	            	         	            	         	            	         	            	         	            	         	            
10.745	-0.006	         	            	         	            	         	            	         	            	         	            	         	            
10.75	-0.006	         	            	         	            	         	            	         	            	         	            	         	            
10.755	-0.001	         	            	         	            	         	            	         	            	         	            	         	            
10.76	0.007	         	            	         	            	         	            	         	            	         	            	         	            
10.765	0.007	         	            	         	            	         	            	         	            	         	            	         	            
10.77	0.005	         	            	         	            	         	            	         	            	         	            	         	            
10.775	0.005	         	            	         	            	         	            	         	            	         	            	         	            
10.78	0.002	         	            	         	            	         	            	         	            	         	            	         	            
10.785	-0.007	         	            	         	            	         	            	         	            	         	            	         	            
10.79	-0.013	         	            	         	            	         	            	         	            	         	            	         	            
10.795	-0.014	         	            	         	            	         	            	         	            	         	            	         	            
10.8	-0.019	         	            	         	            	         	            	         	            	         	            	         	            
10.805	-0.026	         	            	         	            	         	            	         	            	         	            	         	            
10.81	-0.032	         	            	         	            	         	            	         	            	         	            	         	            
10.815	-0.037	         	            	         	            	         	            	         	            	         	            	         	            
10.82	-0.037	         	            	         	            	         	            	         	            	         	            	         	            
10.825	-0.029	         	            	         	            	         	            	         	            	         	            	         	            
10.83	-0.024	         	            	         	            	         	            	         	            	         	            	         	            
10.835	-0.023	         	            	         	            	         	            	         	            	         	            	         	            
10.84	-0.022	         	            	         	            	         	            	         	            	         	            	         	            
10.845	-0.009	         	            	         	            	         	            	         	            	         	            	         	            
10.85	0	         	            	         	            	         	            	         	            	         	            	         	            
10.855	0.004	         	            	         	            	         	            	         	            	         	            	         	            
10.86	0.006	         	            	         	            	         	            	         	            	         	            	         	            
10.865	-0.001	         	            	         	            	         	            	         	            	         	            	         	            
10.87	-0.015	         	            	         	            	         	            	         	            	         	            	         	            
10.875	-0.02	         	            	         	            	         	            	         	            	         	            	         	            
10.88	-0.016	         	            	         	            	         	            	         	            	         	            	         	            
10.885	-0.025	         	            	         	            	         	            	         	            	         	            	         	            
10.89	-0.029	         	            	         	            	         	            	         	            	         	            	         	            
10.895	-0.026	         	            	         	            	         	            	         	            	         	            	         	            
10.9	-0.025	         	            	         	            	         	            	         	            	         	            	         	            
10.905	-0.023	         	            	         	            	         	            	         	            	         	            	         	            
10.91	-0.008	         	            	         	            	         	            	         	            	         	            	         	            
10.915	-0.006	         	            	         	            	         	            	         	            	         	            	         	            
10.92	-0.009	         	            	         	            	         	            	         	            	         	            	         	            
10.925	-0.014	         	            	         	            	         	            	         	            	         	            	         	            
10.93	-0.02	         	            	         	            	         	            	         	            	         	            	         	            
10.935	-0.028	         	            	         	            	         	            	         	            	         	            	         	            
10.94	-0.043	         	            	         	            	         	            	         	            	         	            	         	            
10.945	-0.053	         	            	         	            	         	            	         	            	         	            	         	            
10.95	-0.055	         	            	         	            	         	            	         	            	         	            	         	            
10.955	-0.05	         	            	         	            	         	            	         	            	         	            	         	            
10.96	-0.042	         	            	         	            	         	            	         	            	         	            	         	            
10.965	-0.051	         	            	         	            	         	            	         	            	         	            	         	            
10.97	-0.061	         	            	         	            	         	            	         	            	         	            	         	            
10.975	-0.064	         	            	         	            	         	            	         	            	         	            	         	            
10.98	-0.065	         	            	         	            	         	            	         	            	         	            	         	            
10.985	-0.068	         	            	         	            	         	            	         	            	         	            	         	            
10.99	-0.077	         	            	         	            	         	            	         	            	         	            	         	            
10.995	-0.091	         	            	         	            	         	            	         	            	         	            	         	            
11	-0.114	         	            	         	            	         	            	         	            	         	            	         	            
11.005	-0.119	         	            	         	            	         	            	         	            	         	            	         	            
11.01	-0.11	         	            	         	            	         	            	         	            	         	            	         	            
11.015	-0.102	         	            	         	            	         	            	         	            	         	            	         	            
11.02	-0.099	         	            	         	            	         	            	         	            	         	            	         	            
11.025	-0.103	         	            	         	            	         	            	         	            	         	            	         	            
11.03	-0.1	         	            	         	            	         	            	         	            	         	            	         	            
11.035	-0.096	         	            	         	            	         	            	         	            	         	            	         	            
11.04	-0.089	         	            	         	            	         	            	         	            	         	            	         	            
11.045	-0.078	         	            	         	            	         	            	         	            	         	            	         	            
11.05	-0.071	         	            	         	            	         	            	         	            	         	            	         	            
11.055	-0.075	         	            	         	            	         	            	         	            	         	            	         	            
11.06	-0.095	         	            	         	            	         	            	         	            	         	            	         	            
11.065	-0.107	         	            	         	            	         	            	         	            	         	            	         	            
11.07	-0.111	         	            	         	            	         	            	         	            	         	            	         	            
11.075	-0.113	         	            	         	            	         	            	         	            	         	            	         	            
11.08	-0.108	         	            	         	            	         	            	         	            	         	            	         	            
11.085	-0.103	         	            	         	            	         	            	         	            	         	            	         	            
11.09	-0.097	         	            	         	            	         	            	         	            	         	            	         	            
11.095	-0.103	         	            	         	            	         	            	         	            	         	            	         	            
11.1	-0.101	         	            	         	            	         	            	         	            	         	            	         	            
11.105	-0.097	         	            	         	            	         	            	         	            	         	            	         	            
11.11	-0.096	         	            	         	            	         	            	         	            	         	            	         	            
11.115	-0.1	         	            	         	            	         	            	         	            	         	            	         	            
11.12	-0.097	         	            	         	            	         	            	         	            	         	            	         	            
11.125	-0.099	         	            	         	            	         	            	         	            	         	            	         	            
11.13	-0.105	         	            	         	            	         	            	         	            	         	            	         	            
11.135	-0.105	         	            	         	            	         	            	         	            	         	            	         	            
11.14	-0.099	         	            	         	            	         	            	         	            	         	            	         	            
11.145	-0.096	         	            	         	            	         	            	         	            	         	            	         	            
11.15	-0.091	         	            	         	            	         	            	         	            	         	            	         	            
11.155	-0.097	         	            	         	            	         	            	         	            	         	            	         	            
11.16	-0.109	         	            	         	            	         	            	         	            	         	            	         	            
11.165	-0.12	         	            	         	            	         	            	         	            	         	            	         	            
11.17	-0.123	         	            	         	            	         	            	         	            	         	            	         	            
11.175	-0.129	         	            	         	            	         	            	         	            	         	            	         	            
11.18	-0.138	         	            	         	            	         	            	         	            	         	            	         	            
11.185	-0.146	         	            	         	            	         	            	         	            	         	            	         	            
11.19	-0.155	         	            	         	            	         	            	         	            	         	            	         	            
11.195	-0.16	         	            	         	            	         	            	         	            	         	            	         	            
11.2	-0.149	         	            	         	            	         	            	         	            	         	            	         	            
11.205	-0.139	         	            	         	            	         	            	         	            	         	            	         	            
11.21	-0.138	         	            	         	            	         	            	         	            	         	            	         	            
11.215	-0.149	         	            	         	            	         	            	         	            	         	            	         	            
11.22	-0.155	         	            	         	            	         	            	         	            	         	            	         	            
11.225	-0.157	         	            	         	            	         	            	         	            	         	            	         	            
11.23	-0.155	         	            	         	            	         	            	         	            	         	            	         	            
11.235	-0.153	         	            	         	            	         	            	         	            	         	            	         	            
11.24	-0.148	         	            	         	            	         	            	         	            	         	            	         	            
11.245	-0.151	         	            	         	            	         	            	         	            	         	            	         	            
11.25	-0.155	         	            	         	            	         	            	         	            	         	            	         	            
11.255	-0.152	         	            	         	            	         	            	         	            	         	            	         	            
11.26	-0.146	         	            	         	            	         	            	         	            	         	            	         	            
11.265	-0.143	         	            	         	            	         	            	         	            	         	            	         	            
11.27	-0.142	         	            	         	            	         	            	         	            	         	            	         	            
11.275	-0.141	         	            	         	            	         	            	         	            	         	            	         	            
11.28	-0.143	         	            	         	            	         	            	         	            	         	            	         	            
11.285	-0.151	         	            	         	            	         	            	         	            	         	            	         	            
11.29	-0.164	         	            	         	            	         	            	         	            	         	            	         	            
11.295	-0.173	         	            	         	            	         	            	         	            	         	            	         	            
11.3	-0.18	         	            	         	            	         	            	         	            	         	            	         	            
11.305	-0.182	         	            	         	            	         	            	         	            	         	            	         	            
11.31	-0.175	         	            	         	            	         	            	         	            	         	            	         	            
11.315	-0.166	         	            	         	            	         	            	         	            	         	            	         	            
11.32	-0.155	         	            	         	            	         	            	         	            	         	            	         	            
11.325	-0.15	         	            	         	            	         	            	         	            	         	            	         	            
11.33	-0.135	         	            	         	            	         	            	         	            	         	            	         	            
11.335	-0.133	         	            	         	            	         	            	         	            	         	            	         	            
11.34	-0.135	         	            	         	            	         	            	         	            	         	            	         	            
11.345	-0.129	         	            	         	            	         	            	         	            	         	            	         	            
11.35	-0.12	         	            	         	            	         	            	         	            	         	            	         	            
11.355	-0.117	         	            	         	            	         	            	         	            	         	            	         	            
11.36	-0.121	         	            	         	            	         	            	         	            	         	            	         	            
11.365	-0.12	         	            	         	            	         	            	         	            	         	            	         	            
11.37	-0.128	         	            	         	            	         	            	         	            	         	            	         	            
11.375	-0.132	         	            	         	            	         	            	         	            	         	            	         	            
11.38	-0.128	         	            	         	            	         	            	         	            	         	            	         	            
11.385	-0.122	         	            	         	            	         	            	         	            	         	            	         	            
11.39	-0.13	         	            	         	            	         	            	         	            	         	            	         	            
11.395	-0.137	         	            	         	            	         	            	         	            	         	            	         	            
11.4	-0.141	         	            	         	            	         	            	         	            	         	            	         	            
11.405	-0.147	         	            	         	            	         	            	         	            	         	            	         	            
11.41	-0.152	         	            	         	            	         	            	         	            	         	            	         	            
11.415	-0.15	         	            	         	            	         	            	         	            	         	            	         	            
11.42	-0.146	         	            	         	            	         	            	         	            	         	            	         	            
11.425	-0.144	         	            	         	            	         	            	         	            	         	            	         	            
11.43	-0.148	         	            	         	            	         	            	         	            	         	            	         	            
11.435	-0.156	         	            	         	            	         	            	         	            	         	            	         	            
11.44	-0.161	         	            	         	            	         	            	         	            	         	            	         	            
11.445	-0.168	         	            	         	            	         	            	         	            	         	            	         	            
11.45	-0.164	         	            	         	            	         	            	         	            	         	            	         	            
11.455	-0.168	         	            	         	            	         	            	         	            	         	            	         	            
11.46	-0.174	         	            	         	            	         	            	         	            	         	            	         	            
11.465	-0.181	         	            	         	            	         	            	         	            	         	            	         	            
11.47	-0.187	         	            	         	            	         	            	         	            	         	            	         	            
11.475	-0.183	         	            	         	            	         	            	         	            	         	            	         	            
11.48	-0.178	         	            	         	            	         	            	         	            	         	            	         	            
11.485	-0.176	         	            	         	            	         	            	         	            	         	            	         	            
11.49	-0.18	         	            	         	            	         	            	         	            	         	            	         	            
11.495	-0.182	         	            	         	            	         	            	         	            	         	            	         	            
11.5	-0.177	         	            	         	            	         	            	         	            	         	            	         	            
11.505	-0.173	         	            	         	            	         	            	         	            	         	            	         	            
11.51	-0.168	         	            	         	            	         	            	         	            	         	            	         	            
11.515	-0.166	         	            	         	            	         	            	         	            	         	            	         	            
