PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection	
9.055	0.284	         	            	         	            	         	            	         	            	         	            	         	            
9.06	0.272	         	            	         	            	         	            	         	            	         	            	         	            
9.065	0.27	         	            	         	            	         	            	         	            	         	            	         	            
9.07	0.278	         	            	         	            	         	            	         	            	         	            	         	            
9.075	0.274	         	            	         	            	         	            	         	            	         	            	         	            
9.08	0.272	         	            	         	            	         	            	         	            	         	            	         	            
9.085	0.281	         	            	         	            	         	            	         	            	         	            	         	            
9.09	0.3	         	            	         	            	         	            	         	            	         	            	         	            
9.095	0.31	         	            	         	            	         	            	         	            	         	            	         	            
9.1	0.319	         	            	         	            	         	            	         	            	         	            	         	            
9.105	0.324	         	            	         	            	         	            	         	            	         	            	         	            
9.11	0.321	         	            	         	            	         	            	         	            	         	            	         	            
9.115	0.308	         	            	         	            	         	            	         	            	         	            	         	            
9.12	0.292	         	            	         	            	         	            	         	            	         	            	         	            
9.125	0.268	         	            	         	            	         	            	         	            	         	            	         	            
9.13	0.261	         	            	         	            	         	            	         	            	         	            	         	            
9.135	0.26	         	            	         	            	         	            	         	            	         	            	         	            
9.14	0.26	         	            	         	            	         	            	         	            	         	            	         	            
9.145	0.261	         	            	         	            	         	            	         	            	         	            	         	            
9.15	0.264	         	            	         	            	         	            	         	            	         	            	         	            
9.155	0.263	         	            	         	            	         	            	         	            	         	            	         	            
9.16	0.273	         	            	         	            	         	            	         	            	         	            	         	            
9.165	0.281	         	            	         	            	         	            	         	            	         	            	         	            
9.17	0.278	         	            	         	            	         	            	         	            	         	            	         	            
9.175	0.269	         	            	         	            	         	            	         	            	         	            	         	            
9.18	0.261	         	            	         	            	         	            	         	            	         	            	         	            
9.185	0.252	         	            	         	            	         	            	         	            	         	            	         	            
9.19	0.246	         	            	         	            	         	            	         	            	         	            	         	            
9.195	0.243	         	            	         	            	         	            	         	            	         	            	         	            
9.2	0.247	         	            	         	            	         	            	         	            	         	            	         	            
9.205	0.256	         	            	         	            	         	            	         	            	         	            	         	            
9.21	0.265	         	            	         	            	         	            	         	            	         	            	         	            
9.215	0.267	         	            	         	            	         	            	         	            	         	            	         	            
9.22	0.271	         	            	         	            	         	            	         	            	         	            	         	            
9.225	0.286	         	            	         	            	         	            	         	            	         	            	         	            
9.23	0.301	         	            	         	            	         	            	         	            	         	            	         	            
9.235	0.309	         	            	         	            	         	            	         	            	         	            	         	            
9.24	0.312	         	            	         	            	         	            	         	            	         	            	         	            
9.245	0.305	         	            	         	            	         	            	         	            	         	            	         	            
9.25	0.296	         	            	         	            	         	            	         	            	         	            	         	            
9.255	0.293	         	            	         	            	         	            	         	            	         	            	         	            
9.26	0.3	         	            	         	            	         	            	         	            	         	            	         	            
9.265	0.3	         	            	         	            	         	            	         	            	         	            	         	            
9.27	0.298	         	            	         	            	         	            	         	            	         	            	         	            
9.275	0.287	         	            	         	            	         	            	         	            	         	            	         	            
9.28	0.286	         	            	         	            	         	            	         	            	         	            	         	            
9.285	0.28	         	            	         	            	         	            	         	            	         	            	         	            
9.29	0.275	         	            	         	            	         	            	         	            	         	            	         	            
9.295	0.27	         	            	         	            	         	            	         	            	         	            	         	            
9.3	0.266	         	            	         	            	         	            	         	            	         	            	         	            
9.305	0.253	         	            	         	            	         	            	         	            	         	            	         	            
9.31	0.242	         	            	         	            	         	            	         	            	         	            	         	            
9.315	0.236	         	            	         	            	         	            	         	            	         	            	         	            
9.32	0.231	         	            	         	            	         	            	         	            	         	            	         	            
9.325	0.229	         	            	         	            	         	            	         	            	         	            	         	            
9.33	0.231	         	            	         	            	         	            	         	            	         	            	         	            
9.335	0.238	         	            	         	            	         	            	         	            	         	            	         	            
9.34	0.246	         	            	         	            	         	            	         	            	         	            	         	            
9.345	0.25	         	            	         	            	         	            	         	            	         	            	         	            
9.35	0.254	         	            	         	            	         	            	         	            	         	            	         	            
9.355	0.261	         	            	         	            	         	            	         	            	         	            	         	            
9.36	0.267	         	            	         	            	         	            	         	            	         	            	         	            
9.365	0.276	         	            	         	            	         	            	         	            	         	            	         	            
9.37	0.294	         	            	         	            	         	            	         	            	         	            	         	            
9.375	0.306	         	            	         	            	         	            	         	            	         	            	         	            
9.38	0.302	         	            	         	            	         	            	         	            	         	            	         	            
9.385	0.294	         	            	         	            	         	            	         	            	         	            	         	            
9.39	0.292	         	            	         	            	         	            	         	            	         	            	         	            
9.395	0.286	         	            	         	            	         	            	         	            	         	            	         	            
9.4	0.282	         	            	         	            	         	            	         	            	         	            	         	            
9.405	0.277	         	            	         	            	         	            	         	            	         	            	         	            
9.41	0.269	         	            	         	            	         	            	         	            	         	            	         	            
9.415	0.252	         	            	         	            	         	            	         	            	         	            	         	            
9.42	0.235	         	            	         	            	         	            	         	            	         	            	         	            
9.425	0.23	         	            	         	            	         	            	         	            	         	            	         	            
9.43	0.243	         	            	         	            	         	            	         	            	         	            	         	            
9.435	0.248	         	            	         	            	         	            	         	            	         	            	         	            
9.44	0.246	         	            	         	            	         	            	         	            	         	            	         	            
9.445	0.242	         	            	         	            	         	            	         	            	         	            	         	            
9.45	0.237	         	            	         	            	         	            	         	            	         	            	         	            
9.455	0.233	         	            	         	            	         	            	         	            	         	            	         	            
9.46	0.238	         	            	         	            	         	            	         	            	         	            	         	            
9.465	0.243	         	            	         	            	         	            	         	            	         	            	         	            
9.47	0.241	         	            	         	            	         	            	         	            	         	            	         	            
9.475	0.23	         	            	         	            	         	            	         	            	         	            	         	            
9.48	0.215	         	            	         	            	         	            	         	            	         	            	         	            
9.485	0.211	         	            	         	            	         	            	         	            	         	            	         	            
9.49	0.222	         	            	         	            	         	            	         	            	         	            	         	            
9.495	0.233	         	            	         	            	         	            	         	            	         	            	         	            
9.5	0.233	         	            	         	            	         	            	         	            	         	            	         	            
9.505	0.228	         	            	         	            	         	            	         	            	         	            	         	            
9.51	0.224	         	            	         	            	         	            	         	            	         	            	         	            
9.515	0.223	         	            	         	            	         	            	         	            	         	            	         	            
9.52	0.233	         	            	         	            	         	            	         	            	         	            	         	            
9.525	0.234	         	            	         	            	         	            	         	            	         	            	         	            
9.53	0.223	         	            	         	            	         	            	         	            	         	            	         	            
9.535	0.207	         	            	         	            	         	            	         	            	         	            	         	            
9.54	0.198	         	            	         	            	         	            	         	            	         	            	         	            
9.545	0.199	         	            	         	            	         	            	         	            	         	            	         	            
9.55	0.197	         	            	         	            	         	            	         	            	         	            	         	            
9.555	0.188	         	            	         	            	         	            	         	            	         	            	         	            
9.56	0.191	         	            	         	            	         	            	         	            	         	            	         	            
9.565	0.2	         	            	         	            	         	            	         	            	         	            	         	            
9.57	0.214	         	            	         	            	         	            	         	            	         	            	         	            
9.575	0.218	         	            	         	            	         	            	         	            	         	            	         	            
9.58	0.217	         	            	         	            	         	            	         	            	         	            	         	            
9.585	0.22	         	            	         	            	         	            	         	            	         	            	         	            
9.59	0.227	         	            	         	            	         	            	         	            	         	            	         	            
9.595	0.234	         	            	         	            	         	            	         	            	         	            	         	            
9.6	0.238	         	            	         	            	         	            	         	            	         	            	         	            
9.605	0.228	         	            	         	            	         	            	         	            	         	            	         	            
9.61	0.21	         	            	         	            	         	            	         	            	         	            	         	            
9.615	0.2	         	            	         	            	         	            	         	            	         	            	         	            
9.62	0.2	         	            	         	            	         	            	         	            	         	            	         	            
9.625	0.199	         	            	         	            	         	            	         	            	         	            	         	            
9.63	0.201	         	            	         	            	         	            	         	            	         	            	         	            
9.635	0.211	         	            	         	            	         	            	         	            	         	            	         	            
9.64	0.225	         	            	         	            	         	            	         	            	         	            	         	            
9.645	0.225	         	            	         	            	         	            	         	            	         	            	         	            
9.65	0.23	         	            	         	            	         	            	         	            	         	            	         	            
9.655	0.232	         	            	         	            	         	            	         	            	         	            	         	            
9.66	0.231	         	            	         	            	         	            	         	            	         	            	         	            
9.665	0.222	         	            	         	            	         	            	         	            	         	            	         	            
9.67	0.22	         	            	         	            	         	            	         	            	         	            	         	            
9.675	0.21	         	            	         	            	         	            	         	            	         	            	         	            
9.68	0.204	         	            	         	            	         	            	         	            	         	            	         	            
9.685	0.207	         	            	         	            	         	            	         	            	         	            	         	            
9.69	0.214	         	            	         	            	         	            	         	            	         	            	         	            
9.695	0.218	         	            	         	            	         	            	         	            	         	            	         	            
9.7	0.23	         	            	         	            	         	            	         	            	         	            	         	            
9.705	0.243	         	            	         	            	         	            	         	            	         	            	         	            
9.71	0.249	         	            	         	            	         	            	         	            	         	            	         	            
9.715	0.247	         	            	         	            	         	            	         	            	         	            	         	            
9.72	0.243	         	            	         	            	         	            	         	            	         	            	         	            
9.725	0.227	         	            	         	            	         	            	         	            	         	            	         	            
9.73	0.215	         	            	         	            	         	            	         	            	         	            	         	            
9.735	0.206	         	            	         	            	         	            	         	            	         	            	         	            
9.74	0.2	         	            	         	            	         	            	         	            	         	            	         	            
9.745	0.194	         	            	         	            	         	            	         	            	         	            	         	            
9.75	0.193	         	            	         	            	         	            	         	            	         	            	         	            
9.755	0.185	         	            	         	            	         	            	         	            	         	            	         	            
9.76	0.191	         	            	         	            	         	            	         	            	         	            	         	            
9.765	0.194	         	            	         	            	         	            	         	            	         	            	         	            
9.77	0.197	         	            	         	            	         	            	         	            	         	            	         	            
9.775	0.2	         	            	         	            	         	            	         	            	         	            	         	            
9.78	0.205	         	            	         	            	         	            	         	            	         	            	         	            
9.785	0.207	         	            	         	            	         	            	         	            	         	            	         	            
9.79	0.215	         	            	         	            	         	            	         	            	         	            	         	            
9.795	0.221	         	            	         	            	         	            	         	            	         	            	         	            
9.8	0.223	         	            	         	            	         	            	         	            	         	            	         	            
9.805	0.223	         	            	         	            	         	            	         	            	         	            	         	            
9.81	0.227	         	            	         	            	         	            	         	            	         	            	         	            
9.815	0.229	         	            	         	            	         	            	         	            	         	            	         	            
9.82	0.228	         	            	         	            	         	            	         	            	         	            	         	            
9.825	0.229	         	            	         	            	         	            	         	            	         	            	         	            
9.83	0.228	         	            	         	            	         	            	         	            	         	            	         	            
9.835	0.224	         	            	         	            	         	            	         	            	         	            	         	            
9.84	0.221	         	            	         	            	         	            	         	            	         	            	         	            
9.845	0.218	         	            	         	            	         	            	         	            	         	            	         	            
9.85	0.213	         	            	         	            	         	            	         	            	         	            	         	            
9.855	0.205	         	            	         	            	         	            	         	            	         	            	         	            
9.86	0.203	         	            	         	            	         	            	         	            	         	            	         	            
9.865	0.202	         	            	         	            	         	            	         	            	         	            	         	            
9.87	0.2	         	            	         	            	         	            	         	            	         	            	         	            
9.875	0.193	         	            	         	            	         	            	         	            	         	            	         	            
9.88	0.189	         	            	         	            	         	            	         	            	         	            	         	            
9.885	0.179	         	            	         	            	         	            	         	            	         	            	         	            
9.89	0.176	         	            	         	            	         	            	         	            	         	            	         	            
9.895	0.177	         	            	         	            	         	            	         	            	         	            	         	            
9.9	0.182	         	            	         	            	         	            	         	            	         	            	         	            
9.905	0.176	         	            	         	            	         	            	         	            	         	            	         	            
9.91	0.167	         	            	         	            	         	            	         	            	         	            	         	            
9.915	0.161	         	            	         	            	         	            	         	            	         	            	         	            
9.92	0.16	         	            	         	            	         	            	         	            	         	            	         	            
9.925	0.161	         	            	         	            	         	            	         	            	         	            	         	            
9.93	0.169	         	            	         	            	         	            	         	            	         	            	         	            
9.935	0.184	         	            	         	            	         	            	         	            	         	            	         	            
9.94	0.193	         	            	         	            	         	            	         	            	         	            	         	            
9.945	0.186	         	            	         	            	         	            	         	            	         	            	         	            
9.95	0.181	         	            	         	            	         	            	         	            	         	            	         	            
9.955	0.182	         	            	         	            	         	            	         	            	         	            	         	            
9.96	0.185	         	            	         	            	         	            	         	            	         	            	         	            
9.965	0.184	         	            	         	            	         	            	         	            	         	            	         	            
9.97	0.182	         	            	         	            	         	            	         	            	         	            	         	            
9.975	0.17	         	            	         	            	         	            	         	            	         	            	         	            
9.98	0.161	         	            	         	            	         	            	         	            	         	            	         	            
9.985	0.161	         	            	         	            	         	            	         	            	         	            	         	            
9.99	0.171	         	            	         	            	         	            	         	            	         	            	         	            
9.995	0.179	         	            	         	            	         	            	         	            	         	            	         	            
10	0.183	         	            	         	            	         	            	         	            	         	            	         	            
10.005	0.184	         	            	         	            	         	            	         	            	         	            	         	            
10.01	0.188	         	            	         	            	         	            	         	            	         	            	         	            
10.015	0.197	         	            	         	            	         	            	         	            	         	            	         	            
10.02	0.207	         	            	         	            	         	            	         	            	         	            	         	            
10.025	0.212	         	            	         	            	         	            	         	            	         	            	         	            
10.03	0.207	         	            	         	            	         	            	         	            	         	            	         	            
10.035	0.203	         	            	         	            	         	            	         	            	         	            	         	            
10.04	0.2	         	            	         	            	         	            	         	            	         	            	         	            
10.045	0.197	         	            	         	            	         	            	         	            	         	            	         	            
10.05	0.192	         	            	         	            	         	            	         	            	         	            	         	            
10.055	0.18	         	            	         	            	         	            	         	            	         	            	         	            
10.06	0.161	         	            	         	            	         	            	         	            	         	            	         	            
10.065	0.144	         	            	         	            	         	            	         	            	         	            	         	            
10.07	0.134	         	            	         	            	         	            	         	            	         	            	         	            
10.075	0.13	         	            	         	            	         	            	         	            	         	            	         	            
10.08	0.129	         	            	         	            	         	            	         	            	         	            	         	            
10.085	0.121	         	            	         	            	         	            	         	            	         	            	         	            
10.09	0.122	         	            	         	            	         	            	         	            	         	            	         	            
10.095	0.13	         	            	         	            	         	            	         	            	         	            	         	            
10.1	0.135	         	            	         	            	         	            	         	            	         	            	         	            
10.105	0.137	         	            	         	            	         	            	         	            	         	            	         	            
10.11	0.139	         	            	         	            	         	            	         	            	         	            	         	            
10.115	0.148	         	            	         	            	         	            	         	            	         	            	         	            
10.12	0.154	         	            	         	            	         	            	         	            	         	            	         	            
10.125	0.153	         	            	         	            	         	            	         	            	         	            	         	            
10.13	0.147	         	            	         	            	         	            	         	            	         	            	         	            
10.135	0.142	         	            	         	            	         	            	         	            	         	            	         	            
10.14	0.137	         	            	         	            	         	            	         	            	         	            	         	            
10.145	0.138	         	            	         	            	         	            	         	            	         	            	         	            
10.15	0.142	         	            	         	            	         	            	         	            	         	            	         	            
10.155	0.137	         	            	         	            	         	            	         	            	         	            	         	            
10.16	0.138	         	            	         	            	         	            	         	            	         	            	         	            
10.165	0.147	         	            	         	            	         	            	         	            	         	            	         	            
10.17	0.159	         	            	         	            	         	            	         	            	         	            	         	            
10.175	0.169	         	            	         	            	         	            	         	            	         	            	         	            
10.18	0.177	         	            	         	            	         	            	         	            	         	            	         	            
10.185	0.183	         	            	         	            	         	            	         	            	         	            	         	            
10.19	0.187	         	            	         	            	         	            	         	            	         	            	         	            
10.195	0.194	         	            	         	            	         	            	         	            	         	            	         	            
10.2	0.203	         	            	         	            	         	            	         	            	         	            	         	            
10.205	0.195	         	            	         	            	         	            	         	            	         	            	         	            
10.21	0.192	         	            	         	            	         	            	         	            	         	            	         	            
10.215	0.187	         	            	         	            	         	            	         	            	         	            	         	            
10.22	0.184	         	            	         	            	         	            	         	            	         	            	         	            
10.225	0.183	         	            	         	            	         	            	         	            	         	            	         	            
10.23	0.184	         	            	         	            	         	            	         	            	         	            	         	            
10.235	0.185	         	            	         	            	         	            	         	            	         	            	         	            
10.24	0.184	         	            	         	            	         	            	         	            	         	            	         	            
10.245	0.174	         	            	         	            	         	            	         	            	         	            	         	            
10.25	0.165	         	            	         	            	         	            	         	            	         	            	         	            
10.255	0.161	         	            	         	            	         	            	         	            	         	            	         	            
10.26	0.161	         	            	         	            	         	            	         	            	         	            	         	            
10.265	0.153	         	            	         	            	         	            	         	            	         	            	         	            
10.27	0.144	         	            	         	            	         	            	         	            	         	            	         	            
10.275	0.133	         	            	         	            	         	            	         	            	         	            	         	            
10.28	0.127	         	            	         	            	         	            	         	            	         	            	         	            
10.285	0.126	         	            	         	            	         	            	         	            	         	            	         	            
10.29	0.13	         	            	         	            	         	            	         	            	         	            	         	            
10.295	0.136	         	            	         	            	         	            	         	            	         	            	         	            
10.3	0.137	         	            	         	            	         	            	         	            	         	            	         	            
10.305	0.145	         	            	         	            	         	            	         	            	         	            	         	            
10.31	0.157	         	            	         	            	         	            	         	            	         	            	         	            
10.315	0.17	         	            	         	            	         	            	         	            	         	            	         	            
10.32	0.182	         	            	         	            	         	            	         	            	         	            	         	            
10.325	0.182	         	            	         	            	         	            	         	            	         	            	         	            
10.33	0.179	         	            	         	            	         	            	         	            	         	            	         	            
10.335	0.171	         	            	         	            	         	            	         	            	         	            	         	            
10.34	0.169	         	            	         	            	         	            	         	            	         	            	         	            
10.345	0.168	         	            	         	            	         	            	         	            	         	            	         	            
10.35	0.152	         	            	         	            	         	            	         	            	         	            	         	            
10.355	0.143	         	            	         	            	         	            	         	            	         	            	         	            
10.36	0.137	         	            	         	            	         	            	         	            	         	            	         	            
10.365	0.143	         	            	         	            	         	            	         	            	         	            	         	            
10.37	0.158	         	            	         	            	         	            	         	            	         	            	         	            
10.375	0.169	         	            	         	            	         	            	         	            	         	            	         	            
10.38	0.173	         	            	         	            	         	            	         	            	         	            	         	            
10.385	0.172	         	            	         	            	         	            	         	            	         	            	         	            
10.39	0.18	         	            	         	            	         	            	         	            	         	            	         	            
10.395	0.188	         	            	         	            	         	            	         	            	         	            	         	            
10.4	0.195	         	            	         	            	         	            	         	            	         	            	         	            
10.405	0.195	         	            	         	            	         	            	         	            	         	            	         	            
10.41	0.192	         	            	         	            	         	            	         	            	         	            	         	            
10.415	0.188	         	            	         	            	         	            	         	            	         	            	         	            
10.42	0.198	         	            	         	            	         	            	         	            	         	            	         	            
10.425	0.195	         	            	         	            	         	            	         	            	         	            	         	            
10.43	0.187	         	            	         	            	         	            	         	            	         	            	         	            
10.435	0.182	         	            	         	            	         	            	         	            	         	            	         	            
10.44	0.185	         	            	         	            	         	            	         	            	         	            	         	            
10.445	0.185	         	            	         	            	         	            	         	            	         	            	         	            
10.45	0.187	         	            	         	            	         	            	         	            	         	            	         	            
10.455	0.186	         	            	         	            	         	            	         	            	         	            	         	            
10.46	0.188	         	            	         	            	         	            	         	            	         	            	         	            
10.465	0.197	         	            	         	            	         	            	         	            	         	            	         	            
10.47	0.213	         	            	         	            	         	            	         	            	         	            	         	            
10.475	0.223	         	            	         	            	         	            	         	            	         	            	         	            
10.48	0.223	         	            	         	            	         	            	         	            	         	            	         	            
10.485	0.223	         	            	         	            	         	            	         	            	         	            	         	            
10.49	0.223	         	            	         	            	         	            	         	            	         	            	         	            
10.495	0.22	         	            	         	            	         	            	         	            	         	            	         	            
10.5	0.215	         	            	         	            	         	            	         	            	         	            	         	            
10.505	0.208	         	            	         	            	         	            	         	            	         	            	         	            
10.51	0.205	         	            	         	            	         	            	         	            	         	            	         	            
10.515	0.206	         	            	         	            	         	            	         	            	         	            	         	            
10.52	0.205	         	            	         	            	         	            	         	            	         	            	         	            
10.525	0.203	         	            	         	            	         	            	         	            	         	            	         	            
10.53	0.203	         	            	         	            	         	            	         	            	         	            	         	            
10.535	0.205	         	            	         	            	         	            	         	            	         	            	         	            
10.54	0.208	         	            	         	            	         	            	         	            	         	            	         	            
10.545	0.207	         	            	         	            	         	            	         	            	         	            	         	            
