PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection	
9.3	-0.075	         	            	         	            	         	            	         	            	         	            	         	            
9.305	-0.06	         	            	         	            	         	            	         	            	         	            	         	            
9.31	-0.052	         	            	         	            	         	            	         	            	         	            	         	            
9.315	-0.05	         	            	         	            	         	            	         	            	         	            	         	            
9.32	-0.059	         	            	         	            	         	            	         	            	         	            	         	            
9.325	-0.062	         	            	         	            	         	            	         	            	         	            	         	            
9.33	-0.061	         	            	         	            	         	            	         	            	         	            	         	            
9.335	-0.062	         	            	         	            	         	            	         	            	         	            	         	            
9.34	-0.064	         	            	         	            	         	            	         	            	         	            	         	            
9.345	-0.063	         	            	         	            	         	            	         	            	         	            	         	            
9.35	-0.066	         	            	         	            	         	            	         	            	         	            	         	            
9.355	-0.07	         	            	         	            	         	            	         	            	         	            	         	            
9.36	-0.066	         	            	         	            	         	            	         	            	         	            	         	            
9.365	-0.064	         	            	         	            	         	            	         	            	         	            	         	            
9.37	-0.065	         	            	         	            	         	            	         	            	         	            	         	            
9.375	-0.068	         	            	         	            	         	            	         	            	         	            	         	            
9.38	-0.071	         	            	         	            	         	            	         	            	         	            	         	            
9.385	-0.075	         	            	         	            	         	            	         	            	         	            	         	            
9.39	-0.086	         	            	         	            	         	            	         	            	         	            	         	            
9.395	-0.098	         	            	         	            	         	            	         	            	         	            	         	            
9.4	-0.1	         	            	         	            	         	            	         	            	         	            	         	            
9.405	-0.093	         	            	         	            	         	            	         	            	         	            	         	            
9.41	-0.083	         	            	         	            	         	            	         	            	         	            	         	            
9.415	-0.075	         	            	         	            	         	            	         	            	         	            	         	            
9.42	-0.068	         	            	         	            	         	            	         	            	         	            	         	            
9.425	-0.067	         	            	         	            	         	            	         	            	         	            	         	            
9.43	-0.064	         	            	         	            	         	            	         	            	         	            	         	            
9.435	-0.052	         	            	         	            	         	            	         	            	         	            	         	            
9.44	-0.044	         	            	         	            	         	            	         	            	         	            	         	            
9.445	-0.05	         	            	         	            	         	            	         	            	         	            	         	            
9.45	-0.057	         	            	         	            	         	            	         	            	         	            	         	            
9.455	-0.061	         	            	         	            	         	            	         	            	         	            	         	            
9.46	-0.065	         	            	         	            	         	            	         	            	         	            	         	            
9.465	-0.064	         	            	         	            	         	            	         	            	         	            	         	            
9.47	-0.06	         	            	         	            	         	            	         	            	         	            	         	            
9.475	-0.056	         	            	         	            	         	            	         	            	         	            	         	            
9.48	-0.054	         	            	         	            	         	            	         	            	         	            	         	            
9.485	-0.049	         	            	         	            	         	            	         	            	         	            	         	            
9.49	-0.044	         	            	         	            	         	            	         	            	         	            	         	            
9.495	-0.042	         	            	         	            	         	            	         	            	         	            	         	            
9.5	-0.044	         	            	         	            	         	            	         	            	         	            	         	            
9.505	-0.048	         	            	         	            	         	            	         	            	         	            	         	            
9.51	-0.046	         	            	         	            	         	            	         	            	         	            	         	            
9.515	-0.045	         	            	         	            	         	            	         	            	         	            	         	            
9.52	-0.041	         	            	         	            	         	            	         	            	         	            	         	            
9.525	-0.034	         	            	         	            	         	            	         	            	         	            	         	            
9.53	-0.035	         	            	         	            	         	            	         	            	         	            	         	            
9.535	-0.041	         	            	         	            	         	            	         	            	         	            	         	            
9.54	-0.038	         	            	         	            	         	            	         	            	         	            	         	            
9.545	-0.04	         	            	         	            	         	            	         	            	         	            	         	            
9.55	-0.047	         	            	         	            	         	            	         	            	         	            	         	            
9.555	-0.053	         	            	         	            	         	            	         	            	         	            	         	            
9.56	-0.06	         	            	         	            	         	            	         	            	         	            	         	            
9.565	-0.068	         	            	         	            	         	            	         	            	         	            	         	            
9.57	-0.077	         	            	         	            	         	            	         	            	         	            	         	            
9.575	-0.083	         	            	         	            	         	            	         	            	         	            	         	            
9.58	-0.087	         	            	         	            	         	            	         	            	         	            	         	            
9.585	-0.089	         	            	         	            	         	            	         	            	         	            	         	            
9.59	-0.086	         	            	         	            	         	            	         	            	         	            	         	            
9.595	-0.076	         	            	         	            	         	            	         	            	         	            	         	            
9.6	-0.071	         	            	         	            	         	            	         	            	         	            	         	            
9.605	-0.075	         	            	         	            	         	            	         	            	         	            	         	            
9.61	-0.084	         	            	         	            	         	            	         	            	         	            	         	            
9.615	-0.088	         	            	         	            	         	            	         	            	         	            	         	            
9.62	-0.091	         	            	         	            	         	            	         	            	         	            	         	            
9.625	-0.089	         	            	         	            	         	            	         	            	         	            	         	            
9.63	-0.09	         	            	         	            	         	            	         	            	         	            	         	            
9.635	-0.095	         	            	         	            	         	            	         	            	         	            	         	            
9.64	-0.098	         	            	         	            	         	            	         	            	         	            	         	            
9.645	-0.092	         	            	         	            	         	            	         	            	         	            	         	            
9.65	-0.081	         	            	         	            	         	            	         	            	         	            	         	            
9.655	-0.068	         	            	         	            	         	            	         	            	         	            	         	            
9.66	-0.057	         	            	         	            	         	            	         	            	         	            	         	            
9.665	-0.056	         	            	         	            	         	            	         	            	         	            	         	            
9.67	-0.058	         	            	         	            	         	            	         	            	         	            	         	            
9.675	-0.06	         	            	         	            	         	            	         	            	         	            	         	            
9.68	-0.058	         	            	         	            	         	            	         	            	         	            	         	            
9.685	-0.066	         	            	         	            	         	            	         	            	         	            	         	            
9.69	-0.072	         	            	         	            	         	            	         	            	         	            	         	            
9.695	-0.079	         	            	         	            	         	            	         	            	         	            	         	            
9.7	-0.087	         	            	         	            	         	            	         	            	         	            	         	            
9.705	-0.091	         	            	         	            	         	            	         	            	         	            	         	            
9.71	-0.085	         	            	         	            	         	            	         	            	         	            	         	            
9.715	-0.075	         	            	         	            	         	            	         	            	         	            	         	            
9.72	-0.067	         	            	         	            	         	            	         	            	         	            	         	            
9.725	-0.066	         	            	         	            	         	            	         	            	         	            	         	            
9.73	-0.069	         	            	         	            	         	            	         	            	         	            	         	            
9.735	-0.07	         	            	         	            	         	            	         	            	         	            	         	            
9.74	-0.067	         	            	         	            	         	            	         	            	         	            	         	            
9.745	-0.065	         	            	         	            	         	            	         	            	         	            	         	            
9.75	-0.065	         	            	         	            	         	            	         	            	         	            	         	            
9.755	-0.067	         	            	         	            	         	            	         	            	         	            	         	            
9.76	-0.067	         	            	         	            	         	            	         	            	         	            	         	            
9.765	-0.061	         	            	         	            	         	            	         	            	         	            	         	            
9.77	-0.049	         	            	         	            	         	            	         	            	         	            	         	            
9.775	-0.042	         	            	         	            	         	            	         	            	         	            	         	            
9.78	-0.038	         	            	         	            	         	            	         	            	         	            	         	            
9.785	-0.037	         	            	         	            	         	            	         	            	         	            	         	            
9.79	-0.035	         	            	         	            	         	            	         	            	         	            	         	            
9.795	-0.035	         	            	         	            	         	            	         	            	         	            	         	            
9.8	-0.035	         	            	         	            	         	            	         	            	         	            	         	            
9.805	-0.041	         	            	         	            	         	            	         	            	         	            	         	            
9.81	-0.048	         	            	         	            	         	            	         	            	         	            	         	            
9.815	-0.052	         	            	         	            	         	            	         	            	         	            	         	            
9.82	-0.052	         	            	         	            	         	            	         	            	         	            	         	            
9.825	-0.05	         	            	         	            	         	            	         	            	         	            	         	            
9.83	-0.051	         	            	         	            	         	            	         	            	         	            	         	            
9.835	-0.054	         	            	         	            	         	            	         	            	         	            	         	            
9.84	-0.055	         	            	         	            	         	            	         	            	         	            	         	            
9.845	-0.053	         	            	         	            	         	            	         	            	         	            	         	            
9.85	-0.05	         	            	         	            	         	            	         	            	         	            	         	            
9.855	-0.048	         	            	         	            	         	            	         	            	         	            	         	            
9.86	-0.052	         	            	         	            	         	            	         	            	         	            	         	            
9.865	-0.057	         	            	         	            	         	            	         	            	         	            	         	            
9.87	-0.059	         	            	         	            	         	            	         	            	         	            	         	            
9.875	-0.058	         	            	         	            	         	            	         	            	         	            	         	            
9.88	-0.049	         	            	         	            	         	            	         	            	         	            	         	            
9.885	-0.037	         	            	         	            	         	            	         	            	         	            	         	            
9.89	-0.029	         	            	         	            	         	            	         	            	         	            	         	            
9.895	-0.031	         	            	         	            	         	            	         	            	         	            	         	            
9.9	-0.029	         	            	         	            	         	            	         	            	         	            	         	            
9.905	-0.029	         	            	         	            	         	            	         	            	         	            	         	            
9.91	-0.03	         	            	         	            	         	            	         	            	         	            	         	            
9.915	-0.037	         	            	         	            	         	            	         	            	         	            	         	            
9.92	-0.047	         	            	         	            	         	            	         	            	         	            	         	            
9.925	-0.07	         	            	         	            	         	            	         	            	         	            	         	            
9.93	-0.088	         	            	         	            	         	            	         	            	         	            	         	            
9.935	-0.097	         	            	         	            	         	            	         	            	         	            	         	            
9.94	-0.098	         	            	         	            	         	            	         	            	         	            	         	            
9.945	-0.092	         	            	         	            	         	            	         	            	         	            	         	            
9.95	-0.087	         	            	         	            	         	            	         	            	         	            	         	            
9.955	-0.082	         	            	         	            	         	            	         	            	         	            	         	            
9.96	-0.068	         	            	         	            	         	            	         	            	         	            	         	            
9.965	-0.061	         	            	         	            	         	            	         	            	         	            	         	            
9.97	-0.059	         	            	         	            	         	            	         	            	         	            	         	            
9.975	-0.056	         	            	         	            	         	            	         	            	         	            	         	            
9.98	-0.059	         	            	         	            	         	            	         	            	         	            	         	            
9.985	-0.067	         	            	         	            	         	            	         	            	         	            	         	            
9.99	-0.072	         	            	         	            	         	            	         	            	         	            	         	            
9.995	-0.079	         	            	         	            	         	            	         	            	         	            	         	            
10	-0.081	         	            	         	            	         	            	         	            	         	            	         	            
10.005	-0.075	         	            	         	            	         	            	         	            	         	            	         	            
10.01	-0.065	         	            	         	            	         	            	         	            	         	            	         	            
10.015	-0.061	         	            	         	            	         	            	         	            	         	            	         	            
10.02	-0.06	         	            	         	            	         	            	         	            	         	            	         	            
10.025	-0.054	         	            	         	            	         	            	         	            	         	            	         	            
10.03	-0.049	         	            	         	            	         	            	         	            	         	            	         	            
10.035	-0.052	         	            	         	            	         	            	         	            	         	            	         	            
10.04	-0.065	         	            	         	            	         	            	         	            	         	            	         	            
10.045	-0.087	         	            	         	            	         	            	         	            	         	            	         	            
10.05	-0.097	         	            	         	            	         	            	         	            	         	            	         	            
10.055	-0.099	         	            	         	            	         	            	         	            	         	            	         	            
10.06	-0.092	         	            	         	            	         	            	         	            	         	            	         	            
10.065	-0.078	         	            	         	            	         	            	         	            	         	            	         	            
10.07	-0.074	         	            	         	            	         	            	         	            	         	            	         	            
10.075	-0.068	         	            	         	            	         	            	         	            	         	            	         	            
10.08	-0.051	         	            	         	            	         	            	         	            	         	            	         	            
10.085	-0.028	         	            	         	            	         	            	         	            	         	            	         	            
10.09	-0.011	         	            	         	            	         	            	         	            	         	            	         	            
10.095	-0.004	         	            	         	            	         	            	         	            	         	            	         	            
10.1	-0.007	         	            	         	            	         	            	         	            	         	            	         	            
10.105	-0.02	         	            	         	            	         	            	         	            	         	            	         	            
10.11	-0.029	         	            	         	            	         	            	         	            	         	            	         	            
10.115	-0.036	         	            	         	            	         	            	         	            	         	            	         	            
10.12	-0.038	         	            	         	            	         	            	         	            	         	            	         	            
10.125	-0.037	         	            	         	            	         	            	         	            	         	            	         	            
10.13	-0.043	         	            	         	            	         	            	         	            	         	            	         	            
10.135	-0.046	         	            	         	            	         	            	         	            	         	            	         	            
10.14	-0.04	         	            	         	            	         	            	         	            	         	            	         	            
10.145	-0.038	         	            	         	            	         	            	         	            	         	            	         	            
10.15	-0.04	         	            	         	            	         	            	         	            	         	            	         	            
10.155	-0.044	         	            	         	            	         	            	         	            	         	            	         	            
10.16	-0.05	         	            	         	            	         	            	         	            	         	            	         	            
10.165	-0.06	         	            	         	            	         	            	         	            	         	            	         	            
10.17	-0.057	         	            	         	            	         	            	         	            	         	            	         	            
10.175	-0.053	         	            	         	            	         	            	         	            	         	            	         	            
10.18	-0.052	         	            	         	            	         	            	         	            	         	            	         	            
10.185	-0.049	         	            	         	            	         	            	         	            	         	            	         	            
10.19	-0.043	         	            	         	            	         	            	         	            	         	            	         	            
10.195	-0.034	         	            	         	            	         	            	         	            	         	            	         	            
10.2	-0.024	         	            	         	            	         	            	         	            	         	            	         	            
10.205	-0.019	         	            	         	            	         	            	         	            	         	            	         	            
10.21	-0.022	         	            	         	            	         	            	         	            	         	            	         	            
10.215	-0.031	         	            	         	            	         	            	         	            	         	            	         	            
10.22	-0.039	         	            	         	            	         	            	         	            	         	            	         	            
10.225	-0.044	         	            	         	            	         	            	         	            	         	            	         	            
10.23	-0.056	         	            	         	            	         	            	         	            	         	            	         	            
10.235	-0.069	         	            	         	            	         	            	         	            	         	            	         	            
10.24	-0.08	         	            	         	            	         	            	         	            	         	            	         	            
10.245	-0.087	         	            	         	            	         	            	         	            	         	            	         	            
10.25	-0.089	         	            	         	            	         	            	         	            	         	            	         	            
10.255	-0.089	         	            	         	            	         	            	         	            	         	            	         	            
10.26	-0.09	         	            	         	            	         	            	         	            	         	            	         	            
10.265	-0.1	         	            	         	            	         	            	         	            	         	            	         	            
10.27	-0.109	         	            	         	            	         	            	         	            	         	            	         	            
10.275	-0.111	         	            	         	            	         	            	         	            	         	            	         	            
10.28	-0.108	         	            	         	            	         	            	         	            	         	            	         	            
10.285	-0.107	         	            	         	            	         	            	         	            	         	            	         	            
10.29	-0.108	         	            	         	            	         	            	         	            	         	            	         	            
10.295	-0.111	         	            	         	            	         	            	         	            	         	            	         	            
10.3	-0.109	         	            	         	            	         	            	         	            	         	            	         	            
10.305	-0.099	         	            	         	            	         	            	         	            	         	            	         	            
10.31	-0.083	         	            	         	            	         	            	         	            	         	            	         	            
10.315	-0.066	         	            	         	            	         	            	         	            	         	            	         	            
10.32	-0.056	         	            	         	            	         	            	         	            	         	            	         	            
10.325	-0.06	         	            	         	            	         	            	         	            	         	            	         	            
10.33	-0.068	         	            	         	            	         	            	         	            	         	            	         	            
10.335	-0.07	         	            	         	            	         	            	         	            	         	            	         	            
10.34	-0.071	         	            	         	            	         	            	         	            	         	            	         	            
10.345	-0.081	         	            	         	            	         	            	         	            	         	            	         	            
10.35	-0.091	         	            	         	            	         	            	         	            	         	            	         	            
10.355	-0.102	         	            	         	            	         	            	         	            	         	            	         	            
10.36	-0.106	         	            	         	            	         	            	         	            	         	            	         	            
10.365	-0.104	         	            	         	            	         	            	         	            	         	            	         	            
10.37	-0.089	         	            	         	            	         	            	         	            	         	            	         	            
10.375	-0.081	         	            	         	            	         	            	         	            	         	            	         	            
10.38	-0.079	         	            	         	            	         	            	         	            	         	            	         	            
10.385	-0.077	         	            	         	            	         	            	         	            	         	            	         	            
10.39	-0.075	         	            	         	            	         	            	         	            	         	            	         	            
10.395	-0.073	         	            	         	            	         	            	         	            	         	            	         	            
10.4	-0.075	         	            	         	            	         	            	         	            	         	            	         	            
10.405	-0.085	         	            	         	            	         	            	         	            	         	            	         	            
10.41	-0.091	         	            	         	            	         	            	         	            	         	            	         	            
10.415	-0.091	         	            	         	            	         	            	         	            	         	            	         	            
10.42	-0.087	         	            	         	            	         	            	         	            	         	            	         	            
10.425	-0.08	         	            	         	            	         	            	         	            	         	            	         	            
10.43	-0.081	         	            	         	            	         	            	         	            	         	            	         	            
10.435	-0.073	         	            	         	            	         	            	         	            	         	            	         	            
10.44	-0.062	         	            	         	            	         	            	         	            	         	            	         	            
10.445	-0.058	         	            	         	            	         	            	         	            	         	            	         	            
10.45	-0.058	         	            	         	            	         	            	         	            	         	            	         	            
10.455	-0.065	         	            	         	            	         	            	         	            	         	            	         	            
10.46	-0.072	         	            	         	            	         	            	         	            	         	            	         	            
10.465	-0.08	         	            	         	            	         	            	         	            	         	            	         	            
10.47	-0.074	         	            	         	            	         	            	         	            	         	            	         	            
10.475	-0.069	         	            	         	            	         	            	         	            	         	            	         	            
10.48	-0.071	         	            	         	            	         	            	         	            	         	            	         	            
10.485	-0.073	         	            	         	            	         	            	         	            	         	            	         	            
10.49	-0.068	         	            	         	            	         	            	         	            	         	            	         	            
10.495	-0.059	         	            	         	            	         	            	         	            	         	            	         	            
10.5	-0.046	         	            	         	            	         	            	         	            	         	            	         	            
10.505	-0.041	         	            	         	            	         	            	         	            	         	            	         	            
10.51	-0.045	         	            	         	            	         	            	         	            	         	            	         	            
10.515	-0.057	         	            	         	            	         	            	         	            	         	            	         	            
10.52	-0.068	         	            	         	            	         	            	         	            	         	            	         	            
10.525	-0.069	         	            	         	            	         	            	         	            	         	            	         	            
10.53	-0.073	         	            	         	            	         	            	         	            	         	            	         	            
10.535	-0.078	         	            	         	            	         	            	         	            	         	            	         	            
10.54	-0.086	         	            	         	            	         	            	         	            	         	            	         	            
10.545	-0.087	         	            	         	            	         	            	         	            	         	            	         	            
10.55	-0.086	         	            	         	            	         	            	         	            	         	            	         	            
10.555	-0.082	         	            	         	            	         	            	         	            	         	            	         	            
10.56	-0.079	         	            	         	            	         	            	         	            	         	            	         	            
10.565	-0.075	         	            	         	            	         	            	         	            	         	            	         	            
10.57	-0.068	         	            	         	            	         	            	         	            	         	            	         	            
10.575	-0.066	         	            	         	            	         	            	         	            	         	            	         	            
10.58	-0.07	         	            	         	            	         	            	         	            	         	            	         	            
10.585	-0.075	         	            	         	            	         	            	         	            	         	            	         	            
10.59	-0.074	         	            	         	            	         	            	         	            	         	            	         	            
10.595	-0.073	         	            	         	            	         	            	         	            	         	            	         	            
10.6	-0.07	         	            	         	            	         	            	         	            	         	            	         	            
10.605	-0.065	         	            	         	            	         	            	         	            	         	            	         	            
10.61	-0.065	         	            	         	            	         	            	         	            	         	            	         	            
10.615	-0.07	         	            	         	            	         	            	         	            	         	            	         	            
10.62	-0.068	         	            	         	            	         	            	         	            	         	            	         	            
10.625	-0.064	         	            	         	            	         	            	         	            	         	            	         	            
10.63	-0.062	         	            	         	            	         	            	         	            	         	            	         	            
10.635	-0.064	         	            	         	            	         	            	         	            	         	            	         	            
10.64	-0.065	         	            	         	            	         	            	         	            	         	            	         	            
10.645	-0.068	         	            	         	            	         	            	         	            	         	            	         	            
10.65	-0.073	         	            	         	            	         	            	         	            	         	            	         	            
10.655	-0.074	         	            	         	            	         	            	         	            	         	            	         	            
10.66	-0.069	         	            	         	            	         	            	         	            	         	            	         	            
10.665	-0.063	         	            	         	            	         	            	         	            	         	            	         	            
10.67	-0.059	         	            	         	            	         	            	         	            	         	            	         	            
10.675	-0.059	         	            	         	            	         	            	         	            	         	            	         	            
10.68	-0.062	         	            	         	            	         	            	         	            	         	            	         	            
10.685	-0.068	         	            	         	            	         	            	         	            	         	            	         	            
10.69	-0.072	         	            	         	            	         	            	         	            	         	            	         	            
10.695	-0.076	         	            	         	            	         	            	         	            	         	            	         	            
10.7	-0.083	         	            	         	            	         	            	         	            	         	            	         	            
10.705	-0.091	         	            	         	            	         	            	         	            	         	            	         	            
10.71	-0.108	         	            	         	            	         	            	         	            	         	            	         	            
10.715	-0.12	         	            	         	            	         	            	         	            	         	            	         	            
10.72	-0.12	         	            	         	            	         	            	         	            	         	            	         	            
10.725	-0.112	         	            	         	            	         	            	         	            	         	            	         	            
10.73	-0.108	         	            	         	            	         	            	         	            	         	            	         	            
10.735	-0.108	         	            	         	            	         	            	         	            	         	            	         	            
10.74	-0.11	         	            	         	            	         	            	         	            	         	            	         	            
10.745	-0.104	         	            	         	            	         	            	         	            	         	            	         	            
10.75	-0.092	         	            	         	            	         	            	         	            	         	            	         	            
10.755	-0.08	         	            	         	            	         	            	         	            	         	            	         	            
10.76	-0.067	         	            	         	            	         	            	         	            	         	            	         	            
10.765	-0.068	         	            	         	            	         	            	         	            	         	            	         	            
10.77	-0.068	         	            	         	            	         	            	         	            	         	            	         	            
10.775	-0.06	         	            	         	            	         	            	         	            	         	            	         	            
10.78	-0.052	         	            	         	            	         	            	         	            	         	            	         	            
